PickUpDateTime,Longitude,Latitude,Age,Sex,SpendCat,ResidentCat,AppleAndorid,NetworkFlag,NetworkProvider,PrePaidPostPaid,ActivePassive,VoiceData
2022-04-11 19:14:00,-1.504172,53.375748,52,1,5,Resident,Android,5,Three,PostPaid,Passive,NotInUse
2022-04-12 19:14:00,-1.511358,53.373748,46,1,2,Resident,Apple,2,O2,PostPaid,Passive,NotInUse
2022-04-13 19:14:00,-1.486971,53.378552,59,1,4,Resident,Apple,2,O2,PrePaid,Passive,NotInUse
2022-04-14 19:14:00,-1.502292,53.375715,55,1,4,UK,Apple,4,EE,PrePaid,Active,Data
2022-04-15 19:14:00,-1.461699,53.371472,79,2,3,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2022-04-16 19:14:00,-1.512097,53.377778,48,1,2,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2022-04-17 19:14:00,-1.446135,53.385667,15,2,3,Resident,Android,1,BT,PostPaid,Passive,NotInUse
2022-04-18 19:14:00,-1.453799,53.387228,81,2,1,UK,Android,4,EE,PostPaid,Active,Data
2022-04-19 19:14:00,-1.441427,53.382867,39,1,1,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2022-04-20 19:14:00,-1.454530,53.377024,39,2,4,Resident,Apple,6,MVNO,PrePaid,Passive,NotInUse
2022-04-21 19:14:00,-1.501851,53.380936,53,1,2,UK,Apple,5,Three,PrePaid,Passive,NotInUse
2022-04-22 19:14:00,-1.467284,53.389655,24,2,5,Resident,Android,5,Three,PostPaid,Active,Data
2022-04-23 19:14:00,-1.488292,53.389870,58,2,2,Resident,Android,1,BT,PostPaid,Passive,NotInUse
2022-04-24 19:14:00,-1.507703,53.374626,65,1,5,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2022-04-25 19:14:00,-1.512156,53.381852,41,1,4,Resident,Android,3,Vodafone,PostPaid,Active,Data
2022-04-26 19:14:00,-1.486457,53.376854,79,1,3,Resident,Apple,5,Three,PrePaid,Passive,NotInUse
2022-04-27 19:14:00,-1.446420,53.368428,63,2,1,Non-UK,Android,1,BT,PostPaid,Passive,NotInUse
2022-04-28 19:14:00,-1.486968,53.385147,19,1,2,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2022-04-29 19:14:00,-1.484752,53.381762,82,2,4,Resident,Apple,4,EE,PostPaid,Active,Data
2022-04-30 19:14:00,-1.467381,53.378449,78,1,3,Resident,Android,5,Three,PostPaid,Passive,NotInUse
2022-05-01 19:14:00,-1.469274,53.378474,66,2,2,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2022-05-02 19:14:00,-1.442956,53.380988,77,1,4,Resident,Apple,3,Vodafone,PostPaid,Passive,NotInUse
2022-05-03 19:14:00,-1.452319,53.369162,53,2,1,Resident,Android,5,Three,PostPaid,Passive,NotInUse
2022-05-04 19:14:00,-1.493477,53.382666,14,2,4,Resident,Android,1,BT,PrePaid,Passive,NotInUse
2022-05-05 19:14:00,-1.490422,53.383460,13,2,2,UK,Apple,6,MVNO,PostPaid,Passive,NotInUse
2022-05-06 19:14:00,-1.506266,53.371692,59,2,3,Resident,Android,2,O2,PrePaid,Passive,NotInUse
2022-05-07 19:14:00,-1.513859,53.382898,13,2,5,UK,Apple,6,MVNO,PostPaid,Passive,NotInUse
2022-05-08 19:14:00,-1.452697,53.381996,59,1,5,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2022-05-09 19:14:00,-1.460346,53.370729,45,1,2,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2022-05-10 19:14:00,-1.468457,53.387622,28,1,5,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2022-05-11 19:14:00,-1.461441,53.389404,15,1,4,UK,Android,1,BT,PostPaid,Passive,NotInUse
2022-05-12 19:14:00,-1.450811,53.383946,15,2,1,UK,Android,2,O2,PostPaid,Passive,NotInUse
2022-05-13 19:14:00,-1.464616,53.389240,55,2,2,Resident,Android,6,MVNO,PostPaid,Active,Voice
2022-05-14 19:14:00,-1.435276,53.368054,58,2,5,Resident,Android,6,MVNO,PostPaid,Active,Data
2022-05-15 19:14:00,-1.496162,53.384759,39,2,5,Resident,Android,6,MVNO,PrePaid,Passive,NotInUse
2022-05-16 19:14:00,-1.456108,53.373116,22,2,3,Resident,Android,1,BT,PostPaid,Passive,NotInUse
2022-05-17 19:14:00,-1.452305,53.387813,40,2,4,UK,Apple,3,Vodafone,PostPaid,Passive,NotInUse
2022-05-18 19:14:00,-1.478105,53.389159,14,2,5,Non-UK,Android,2,O2,PostPaid,Passive,NotInUse
2022-05-19 19:14:00,-1.470244,53.388516,17,2,2,Resident,Android,1,BT,PrePaid,Active,Voice
2022-05-20 19:14:00,-1.452964,53.382067,78,2,1,Resident,Apple,5,Three,PrePaid,Passive,NotInUse
2022-05-21 19:14:00,-1.484012,53.370513,56,2,2,Non-UK,Android,3,Vodafone,PostPaid,Passive,NotInUse
2022-05-22 19:14:00,-1.489562,53.384527,45,2,2,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2022-05-23 19:14:00,-1.483048,53.381235,33,1,4,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2022-05-24 19:14:00,-1.479561,53.372093,68,1,5,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2022-05-25 19:14:00,-1.465897,53.378193,74,2,1,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2022-05-26 19:14:00,-1.495553,53.377320,82,2,5,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2022-05-27 19:14:00,-1.461777,53.386217,52,2,1,Resident,Apple,3,Vodafone,PrePaid,Passive,NotInUse
2022-05-28 19:14:00,-1.508008,53.369511,54,2,5,Resident,Android,1,BT,PostPaid,Passive,NotInUse
2022-05-29 19:14:00,-1.451787,53.369738,31,2,5,UK,Android,6,MVNO,PrePaid,Passive,NotInUse
2022-05-30 19:14:00,-1.498938,53.375800,52,1,1,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2022-05-31 19:14:00,-1.450286,53.384136,53,1,3,UK,Android,2,O2,PostPaid,Active,Data
2022-06-01 19:14:00,-1.478619,53.370127,76,1,5,UK,Android,5,Three,PostPaid,Passive,NotInUse
2022-06-02 19:14:00,-1.479810,53.388569,12,2,3,Non-UK,Android,6,MVNO,PostPaid,Passive,NotInUse
2022-06-03 19:14:00,-1.482801,53.379962,30,1,2,Non-UK,Apple,4,EE,PostPaid,Passive,NotInUse
2022-06-04 19:14:00,-1.443184,53.370777,26,1,5,UK,Android,6,MVNO,PrePaid,Passive,NotInUse
2022-06-05 19:14:00,-1.438320,53.374782,29,1,4,Resident,Android,1,BT,PostPaid,Passive,NotInUse
2022-06-06 19:14:00,-1.464927,53.389237,15,1,4,Resident,Android,1,BT,PostPaid,Passive,NotInUse
2022-06-07 19:14:00,-1.456836,53.372578,28,1,1,Resident,Apple,2,O2,PostPaid,Passive,NotInUse
2022-06-08 19:14:00,-1.476471,53.381551,79,1,4,Resident,Android,5,Three,PostPaid,Passive,NotInUse
2022-06-09 19:14:00,-1.498696,53.378298,53,1,4,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2022-06-10 19:14:00,-1.475732,53.372930,55,2,2,UK,Android,1,BT,PrePaid,Passive,NotInUse
2022-06-11 19:14:00,-1.486461,53.380114,56,1,5,Resident,Apple,1,BT,PostPaid,Active,Data
2022-06-12 19:14:00,-1.505548,53.382600,63,2,2,UK,Android,1,BT,PostPaid,Passive,NotInUse
2022-06-13 19:14:00,-1.502360,53.377424,83,1,3,Resident,Android,2,O2,PostPaid,Active,Data
2022-06-14 19:14:00,-1.506741,53.382901,66,2,4,Resident,Android,5,Three,PrePaid,Passive,NotInUse
2022-06-15 19:14:00,-1.478406,53.376356,44,2,5,Resident,Android,5,Three,PostPaid,Passive,NotInUse
2022-06-16 19:14:00,-1.512875,53.375863,42,1,2,Resident,Apple,2,O2,PrePaid,Passive,NotInUse
2022-06-17 19:14:00,-1.514809,53.373885,32,1,2,UK,Android,3,Vodafone,PrePaid,Passive,NotInUse
2022-06-18 19:14:00,-1.434687,53.377751,45,1,3,UK,Android,5,Three,PostPaid,Passive,NotInUse
2022-06-19 19:14:00,-1.508775,53.386614,38,1,1,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2022-06-20 19:14:00,-1.491258,53.377314,16,1,2,UK,Apple,2,O2,PostPaid,Passive,NotInUse
2022-06-21 19:14:00,-1.484249,53.378524,42,2,4,Resident,Android,5,Three,PostPaid,Passive,NotInUse
2022-06-22 19:14:00,-1.474732,53.368136,85,1,1,Resident,Android,5,Three,PostPaid,Active,Data
2022-06-23 19:14:00,-1.490686,53.371206,31,2,5,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2022-06-24 19:14:00,-1.493648,53.385061,50,2,3,UK,Apple,6,MVNO,PostPaid,Passive,NotInUse
2022-06-25 19:14:00,-1.494858,53.379101,75,1,3,Non-UK,Apple,6,MVNO,PostPaid,Passive,NotInUse
2022-06-26 19:14:00,-1.515773,53.369551,38,2,1,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2022-06-27 19:14:00,-1.503404,53.392341,79,1,4,Resident,Android,1,BT,PostPaid,Passive,NotInUse
2022-06-28 19:14:00,-1.466171,53.383618,45,2,3,Resident,Android,5,Three,PostPaid,Passive,NotInUse
2022-06-29 19:14:00,-1.458562,53.374615,30,1,1,Resident,Android,3,Vodafone,PrePaid,Passive,NotInUse
2022-06-30 19:14:00,-1.436683,53.369246,19,1,5,Resident,Android,3,Vodafone,PostPaid,Active,Data
2022-07-01 19:14:00,-1.447737,53.371467,71,2,3,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2022-07-02 19:14:00,-1.461444,53.388630,44,1,4,Resident,Android,5,Three,PostPaid,Passive,NotInUse
2022-07-03 19:14:00,-1.459311,53.379256,35,1,1,Resident,Apple,5,Three,PrePaid,Passive,NotInUse
2022-07-04 19:14:00,-1.445231,53.388812,53,1,3,Resident,Android,4,EE,PostPaid,Active,Data
2022-07-05 19:14:00,-1.439304,53.390584,65,1,4,UK,Android,2,O2,PostPaid,Passive,NotInUse
2022-07-06 19:14:00,-1.503950,53.368559,32,2,2,UK,Android,2,O2,PostPaid,Passive,NotInUse
2022-07-07 19:14:00,-1.451513,53.387065,20,1,3,Resident,Android,1,BT,PrePaid,Passive,NotInUse
2022-07-08 19:14:00,-1.481454,53.368453,21,2,2,UK,Android,4,EE,PostPaid,Passive,NotInUse
2022-07-09 19:14:00,-1.502326,53.385759,79,1,2,UK,Android,1,BT,PostPaid,Passive,NotInUse
2022-07-10 19:14:00,-1.472624,53.382464,49,2,2,UK,Android,4,EE,PostPaid,Passive,NotInUse
2022-07-11 19:14:00,-1.486875,53.378994,49,2,2,Resident,Android,2,O2,PrePaid,Passive,NotInUse
2022-07-12 19:14:00,-1.460272,53.374240,33,2,4,Resident,Apple,3,Vodafone,PostPaid,Passive,NotInUse
2022-07-13 19:14:00,-1.487428,53.373023,18,2,5,UK,Android,5,Three,PrePaid,Passive,NotInUse
2022-07-14 19:14:00,-1.491622,53.370246,71,2,3,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2022-07-15 19:14:00,-1.451540,53.367709,74,1,5,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2022-07-16 19:14:00,-1.467813,53.387150,58,2,2,Resident,Android,1,BT,PostPaid,Passive,NotInUse
2022-07-17 19:14:00,-1.496724,53.368036,85,2,2,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2022-07-18 19:14:00,-1.502992,53.389172,22,2,2,Resident,Apple,1,BT,PostPaid,Active,Data
2022-07-19 19:14:00,-1.450754,53.380899,13,1,2,Resident,Android,5,Three,PostPaid,Passive,NotInUse
2022-07-20 19:14:00,-1.507692,53.378308,49,2,3,Resident,Android,3,Vodafone,PrePaid,Passive,NotInUse
2022-07-21 19:14:00,-1.476377,53.381053,76,1,3,UK,Android,5,Three,PostPaid,Passive,NotInUse
2022-07-22 19:14:00,-1.439913,53.384428,53,2,2,Resident,Apple,1,BT,PrePaid,Passive,NotInUse
2022-07-23 19:14:00,-1.500434,53.381493,60,1,3,UK,Android,6,MVNO,PrePaid,Active,Data
2022-07-24 19:14:00,-1.438521,53.382907,65,2,2,Resident,Android,4,EE,PrePaid,Passive,NotInUse
2022-07-25 19:14:00,-1.483348,53.375154,47,2,4,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2022-07-26 19:14:00,-1.479304,53.381246,64,2,4,Resident,Apple,4,EE,PostPaid,Passive,NotInUse
2022-07-27 19:14:00,-1.504623,53.374468,67,2,4,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2022-07-28 19:14:00,-1.462605,53.372674,21,2,5,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2022-07-29 19:14:00,-1.474923,53.370518,72,1,2,Resident,Apple,4,EE,PostPaid,Passive,NotInUse
2022-07-30 19:14:00,-1.488867,53.369606,62,2,4,Resident,Apple,6,MVNO,PostPaid,Passive,NotInUse
2022-07-31 19:14:00,-1.483006,53.386204,13,1,5,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2022-08-01 19:14:00,-1.457330,53.385043,40,2,3,Resident,Apple,2,O2,PostPaid,Active,Voice
2022-08-02 19:14:00,-1.437127,53.390670,37,1,2,UK,Android,2,O2,PrePaid,Passive,NotInUse
2022-08-03 19:14:00,-1.445628,53.370372,12,2,4,Resident,Apple,2,O2,PostPaid,Passive,NotInUse
2022-08-04 19:14:00,-1.436655,53.376140,68,1,3,UK,Android,1,BT,PostPaid,Passive,NotInUse
2022-08-05 19:14:00,-1.438921,53.369067,27,2,1,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2022-08-06 19:14:00,-1.446473,53.386308,64,1,2,UK,Android,3,Vodafone,PostPaid,Passive,NotInUse
2022-08-07 19:14:00,-1.494373,53.374785,67,1,4,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2022-08-08 19:14:00,-1.511898,53.372291,83,1,1,Non-UK,Android,1,BT,PostPaid,Passive,NotInUse
2022-08-09 19:14:00,-1.499198,53.372832,23,2,2,Resident,Android,1,BT,PostPaid,Passive,NotInUse
2022-08-10 19:14:00,-1.447996,53.379798,84,2,2,UK,Android,3,Vodafone,PostPaid,Passive,NotInUse
2022-08-11 19:14:00,-1.477485,53.384240,54,2,4,UK,Android,5,Three,PostPaid,Active,Data
2022-08-12 19:14:00,-1.459364,53.373137,72,1,3,UK,Android,2,O2,PostPaid,Passive,NotInUse
2022-08-13 19:14:00,-1.461141,53.380577,73,2,3,Resident,Android,5,Three,PostPaid,Passive,NotInUse
2022-08-14 19:14:00,-1.465133,53.370588,71,2,1,Resident,Android,4,EE,PrePaid,Passive,NotInUse
2022-08-15 19:14:00,-1.513873,53.374754,38,2,5,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2022-08-16 19:14:00,-1.475566,53.379913,31,2,5,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2022-08-17 19:14:00,-1.503050,53.392188,30,1,1,Non-UK,Android,4,EE,PostPaid,Active,Data
2022-08-18 19:14:00,-1.446778,53.385519,24,1,2,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2022-08-19 19:14:00,-1.437888,53.371068,13,1,2,Resident,Apple,6,MVNO,PrePaid,Passive,NotInUse
2022-08-20 19:14:00,-1.439244,53.370134,29,1,5,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2022-08-21 19:14:00,-1.501283,53.370678,83,1,3,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2022-08-22 19:14:00,-1.514460,53.369031,29,2,3,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2022-08-23 19:14:00,-1.490879,53.392228,27,2,5,Resident,Apple,3,Vodafone,PostPaid,Passive,NotInUse
2022-08-24 19:14:00,-1.491046,53.385190,80,2,2,Resident,Apple,6,MVNO,PostPaid,Active,Data
2022-08-25 19:14:00,-1.469133,53.374034,41,2,2,Resident,Android,3,Vodafone,PostPaid,Active,Voice
2022-08-26 19:14:00,-1.479526,53.383549,72,2,4,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2022-08-27 19:14:00,-1.448372,53.372325,43,2,4,Non-UK,Android,3,Vodafone,PostPaid,Passive,NotInUse
2022-08-28 19:14:00,-1.493290,53.388574,56,1,4,Non-UK,Android,3,Vodafone,PostPaid,Active,Voice
2022-08-29 19:14:00,-1.471925,53.369096,61,1,5,UK,Apple,6,MVNO,PostPaid,Active,Data
2022-08-30 19:14:00,-1.450681,53.391278,45,2,5,UK,Android,4,EE,PrePaid,Passive,NotInUse
2022-08-31 19:14:00,-1.445773,53.382304,17,1,3,Resident,Android,5,Three,PostPaid,Passive,NotInUse
2022-09-01 19:14:00,-1.453820,53.383955,39,2,4,Resident,Android,3,Vodafone,PrePaid,Passive,NotInUse
2022-09-02 19:14:00,-1.483347,53.389892,69,2,1,Resident,Android,1,BT,PostPaid,Passive,NotInUse
2022-09-03 19:14:00,-1.509572,53.388391,81,1,3,Resident,Apple,6,MVNO,PrePaid,Passive,NotInUse
2022-09-04 19:14:00,-1.443367,53.385801,80,1,5,UK,Android,4,EE,PostPaid,Passive,NotInUse
2022-09-05 19:14:00,-1.500635,53.385426,17,1,1,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2022-09-06 19:14:00,-1.514952,53.368564,35,1,5,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2022-09-07 19:14:00,-1.470976,53.371867,40,1,4,Non-UK,Android,2,O2,PostPaid,Passive,NotInUse
2022-09-08 19:14:00,-1.483834,53.385120,12,2,4,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2022-09-09 19:14:00,-1.459708,53.378442,46,1,1,Resident,Android,5,Three,PostPaid,Passive,NotInUse
2022-09-10 19:14:00,-1.456160,53.380166,45,1,5,Resident,Android,5,Three,PostPaid,Passive,NotInUse
2022-09-11 19:14:00,-1.504444,53.388997,33,1,4,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2022-09-12 19:14:00,-1.502031,53.384565,71,1,5,Resident,Android,2,O2,PrePaid,Passive,NotInUse
2022-09-13 19:14:00,-1.514557,53.391795,12,2,5,Resident,Apple,5,Three,PostPaid,Passive,NotInUse
2022-09-14 19:14:00,-1.492770,53.370449,25,1,1,Non-UK,Android,3,Vodafone,PostPaid,Passive,NotInUse
2022-09-15 19:14:00,-1.478342,53.367741,77,1,5,Resident,Android,6,MVNO,PostPaid,Active,Voice
2022-09-16 19:14:00,-1.496900,53.383292,31,2,1,Resident,Android,3,Vodafone,PostPaid,Active,Data
2022-09-17 19:14:00,-1.443507,53.383727,50,2,3,UK,Apple,4,EE,PostPaid,Passive,NotInUse
2022-09-18 19:14:00,-1.505411,53.386067,51,1,2,Resident,Apple,5,Three,PrePaid,Passive,NotInUse
2022-09-19 19:14:00,-1.490727,53.388521,78,1,4,Resident,Android,5,Three,PrePaid,Active,Data
2022-09-20 19:14:00,-1.464921,53.386818,34,2,5,Resident,Apple,5,Three,PostPaid,Passive,NotInUse
2022-09-21 19:14:00,-1.449131,53.371309,80,2,2,Resident,Android,5,Three,PostPaid,Passive,NotInUse
2022-09-22 19:14:00,-1.479980,53.380760,69,2,3,Resident,Android,5,Three,PostPaid,Passive,NotInUse
2022-09-23 19:14:00,-1.447140,53.370384,23,2,5,Resident,Apple,5,Three,PostPaid,Active,Data
2022-09-24 19:14:00,-1.454338,53.373590,85,2,3,Resident,Android,1,BT,PostPaid,Passive,NotInUse
2022-09-25 19:14:00,-1.497466,53.390701,61,2,5,Non-UK,Android,2,O2,PostPaid,Active,Data
2022-09-26 19:14:00,-1.450862,53.388380,66,1,5,Resident,Apple,4,EE,PostPaid,Active,Voice
2022-09-27 19:14:00,-1.485614,53.376616,58,2,5,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2022-09-28 19:14:00,-1.506753,53.388767,36,2,2,Resident,Android,6,MVNO,PrePaid,Passive,NotInUse
2022-09-29 19:14:00,-1.477213,53.371710,23,1,4,Resident,Android,6,MVNO,PrePaid,Passive,NotInUse
2022-09-30 19:14:00,-1.456059,53.376872,55,1,4,Resident,Android,5,Three,PrePaid,Passive,NotInUse
2022-10-01 19:14:00,-1.478521,53.386927,53,1,3,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2022-10-02 19:14:00,-1.461548,53.391116,66,1,1,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2022-10-03 19:14:00,-1.469212,53.388099,32,1,1,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2022-10-04 19:14:00,-1.514270,53.374777,50,1,5,Resident,Apple,3,Vodafone,PrePaid,Passive,NotInUse
2022-10-05 19:14:00,-1.441884,53.378117,62,1,3,Resident,Android,1,BT,PostPaid,Passive,NotInUse
2022-10-06 19:14:00,-1.482872,53.376407,75,1,1,Resident,Android,3,Vodafone,PrePaid,Passive,NotInUse
2022-10-07 19:14:00,-1.457203,53.378009,74,1,2,Resident,Apple,3,Vodafone,PostPaid,Passive,NotInUse
2022-10-08 19:14:00,-1.485815,53.388649,33,1,4,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2022-10-09 19:14:00,-1.511507,53.373563,70,2,3,UK,Apple,2,O2,PostPaid,Passive,NotInUse
2022-10-10 19:14:00,-1.449436,53.383159,36,2,3,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2022-10-11 19:14:00,-1.486791,53.382282,77,2,4,Resident,Apple,3,Vodafone,PrePaid,Passive,NotInUse
2022-10-12 19:14:00,-1.463102,53.376108,15,2,3,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2022-10-13 19:14:00,-1.496391,53.390647,69,2,2,Resident,Android,1,BT,PostPaid,Passive,NotInUse
2022-10-14 19:14:00,-1.487469,53.389585,40,2,3,UK,Apple,1,BT,PrePaid,Active,Voice
2022-10-15 19:14:00,-1.506498,53.389322,18,1,3,Resident,Android,1,BT,PostPaid,Active,Voice
2022-10-16 19:14:00,-1.474385,53.392363,66,1,2,Resident,Apple,4,EE,PrePaid,Passive,NotInUse
2022-10-17 19:14:00,-1.516223,53.374370,44,2,5,UK,Apple,2,O2,PrePaid,Passive,NotInUse
2022-10-18 19:14:00,-1.509680,53.377193,45,1,3,Resident,Apple,5,Three,PrePaid,Passive,NotInUse
2022-10-19 19:14:00,-1.505642,53.369317,59,1,1,UK,Android,2,O2,PostPaid,Passive,NotInUse
2022-10-20 19:14:00,-1.458639,53.372505,65,1,2,Resident,Apple,4,EE,PrePaid,Passive,NotInUse
2022-10-21 19:14:00,-1.514115,53.384606,57,2,2,UK,Android,1,BT,PostPaid,Passive,NotInUse
2022-10-22 19:14:00,-1.504109,53.379280,57,2,5,Resident,Apple,6,MVNO,PostPaid,Active,Voice
2022-10-23 19:14:00,-1.479442,53.376382,18,1,3,Resident,Android,6,MVNO,PostPaid,Active,Data
2022-10-24 19:14:00,-1.501403,53.372759,39,2,4,Non-UK,Apple,1,BT,PostPaid,Passive,NotInUse
2022-10-25 19:14:00,-1.499094,53.375439,14,1,2,Resident,Apple,1,BT,PrePaid,Passive,NotInUse
2022-10-26 19:14:00,-1.514275,53.374781,35,1,3,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2022-10-27 19:14:00,-1.468289,53.368922,31,2,2,UK,Apple,4,EE,PrePaid,Passive,NotInUse
2022-10-28 19:14:00,-1.495714,53.389025,65,1,4,UK,Android,3,Vodafone,PostPaid,Passive,NotInUse
2022-10-29 19:14:00,-1.473088,53.375224,76,1,4,Resident,Android,3,Vodafone,PrePaid,Passive,NotInUse
2022-10-30 19:14:00,-1.479697,53.380598,68,1,2,Resident,Android,1,BT,PostPaid,Passive,NotInUse
2022-10-31 19:14:00,-1.451473,53.376071,38,1,2,Resident,Apple,4,EE,PostPaid,Passive,NotInUse
2022-11-01 19:14:00,-1.461820,53.369805,52,1,4,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2022-11-02 19:14:00,-1.449583,53.389283,74,2,1,Resident,Apple,4,EE,PostPaid,Passive,NotInUse
2022-11-03 19:14:00,-1.480578,53.383273,85,1,4,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2022-11-04 19:14:00,-1.452091,53.380191,58,2,2,UK,Android,5,Three,PostPaid,Passive,NotInUse
2022-11-05 19:14:00,-1.490203,53.389760,22,1,4,Resident,Apple,1,BT,PostPaid,Passive,NotInUse
2022-11-06 19:14:00,-1.486678,53.382528,68,2,3,Resident,Apple,6,MVNO,PrePaid,Passive,NotInUse
2022-11-07 19:14:00,-1.467151,53.382529,45,2,2,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2022-11-08 19:14:00,-1.447056,53.373287,43,2,5,Resident,Apple,1,BT,PrePaid,Passive,NotInUse
2022-11-09 19:14:00,-1.504781,53.367894,47,1,2,Non-UK,Android,5,Three,PrePaid,Active,Data
2022-11-10 19:14:00,-1.508399,53.369616,52,2,2,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2022-11-11 19:14:00,-1.492127,53.371505,34,1,2,Resident,Android,5,Three,PostPaid,Passive,NotInUse
2022-11-12 19:14:00,-1.498446,53.373114,82,2,1,Non-UK,Android,4,EE,PostPaid,Passive,NotInUse
2022-11-13 19:14:00,-1.464745,53.392323,47,2,1,Resident,Apple,2,O2,PostPaid,Passive,NotInUse
2022-11-14 19:14:00,-1.481255,53.381955,23,1,4,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2022-11-15 19:14:00,-1.452195,53.371069,61,2,3,Resident,Android,5,Three,PostPaid,Passive,NotInUse
2022-11-16 19:14:00,-1.497479,53.382876,43,1,2,UK,Apple,3,Vodafone,PostPaid,Active,Data
2022-11-17 19:14:00,-1.442334,53.389983,37,1,4,Resident,Android,4,EE,PrePaid,Active,Voice
2022-11-18 19:14:00,-1.468183,53.383900,84,1,1,Resident,Android,5,Three,PostPaid,Passive,NotInUse
2022-11-19 19:14:00,-1.488202,53.385856,70,2,1,Resident,Apple,6,MVNO,PrePaid,Active,Data
2022-11-20 19:14:00,-1.503855,53.386854,55,1,3,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2022-11-21 19:14:00,-1.495818,53.374724,25,1,4,Resident,Android,4,EE,PrePaid,Passive,NotInUse
2022-11-22 19:14:00,-1.438996,53.378738,14,1,3,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2022-11-23 19:14:00,-1.451356,53.391098,83,1,3,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2022-11-24 19:14:00,-1.466646,53.384039,63,1,4,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2022-11-25 19:14:00,-1.463366,53.389124,33,2,3,UK,Apple,5,Three,PostPaid,Passive,NotInUse
2022-11-26 19:14:00,-1.512426,53.373770,74,1,5,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2022-11-27 19:14:00,-1.484558,53.383736,57,1,5,Resident,Apple,2,O2,PostPaid,Passive,NotInUse
2022-11-28 19:14:00,-1.440399,53.368731,39,2,3,UK,Android,6,MVNO,PostPaid,Passive,NotInUse
2022-11-29 19:14:00,-1.512142,53.368259,37,2,2,Resident,Android,5,Three,PrePaid,Passive,NotInUse
2022-11-30 19:14:00,-1.448122,53.373640,60,2,4,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2022-12-01 19:14:00,-1.450132,53.384978,32,2,1,UK,Android,5,Three,PostPaid,Passive,NotInUse
2022-12-02 19:14:00,-1.441844,53.384591,55,2,1,Resident,Apple,5,Three,PostPaid,Passive,NotInUse
2022-12-03 19:14:00,-1.451725,53.387429,18,1,1,Resident,Android,1,BT,PostPaid,Passive,NotInUse
