PIckUpDateTime,Latitude,Longitude,Age,Sex,SpendCat,RedidentCat,AppleAndorid,NetworkFlag,NetworkProvider,PrePaidPostPaid,ActivePassive,VoiceData
2020-04-29 13:00:00+00,-1.466082,53.432775,54,2,1,3,2,67,3,1,1,2
2020-04-29 13:00:00+00,-1.460664,53.467255,72,2,2,3,2,67,3,1,2,2
2020-04-29 14:00:00+00,-1.483968,53.515435,44,1,5,3,2,67,3,1,1,2
2020-04-29 15:00:00+00,-1.468675,53.404175,46,1,5,3,2,67,3,1,2,1
2020-04-29 00:00:00+00,-1.471316,53.377712,59,1,3,1,2,68,3,1,1,1
2020-04-29 00:00:00+00,-1.471936,53.369611,65,2,5,1,2,68,3,1,2,1
2020-04-29 02:00:00+00,-1.444757,53.394882,25,3,3,1,2,68,3,1,2,1
2020-04-29 03:00:00+00,-1.521135,53.368283,28,2,4,1,2,68,3,1,1,1
2020-04-29 04:00:00+00,-1.445911,53.378539,57,2,3,1,2,68,3,1,2,1
2020-04-29 04:00:00+00,-1.477517,53.396031,58,1,2,1,2,68,3,1,2,1
2020-04-29 05:00:00+00,-1.443194,53.373501,16,1,3,1,2,68,3,1,1,1
2020-04-29 06:00:00+00,-1.460021,53.388347,35,2,2,1,2,68,3,1,1,1
2020-04-29 06:00:00+00,-1.492153,53.384591,26,2,1,1,2,68,3,2,2,1
2020-04-29 06:00:00+00,-1.473506,53.378141,29,3,1,1,2,68,3,1,2,1
2020-04-29 07:00:00+00,-1.498965,53.38093,71,2,3,1,2,68,3,2,1,1
2020-04-29 07:00:00+00,-1.51437,53.375908,61,1,3,1,2,68,3,1,2,1
2020-04-29 08:00:00+00,-1.454026,53.373147,52,1,4,1,2,68,3,1,1,1
2020-04-29 08:00:00+00,-1.496265,53.376096,24,2,2,1,2,68,3,1,1,1
2020-04-29 08:00:00+00,-1.463061,53.402485,58,2,2,1,2,68,3,1,1,1
2020-04-29 08:00:00+00,-1.474126,53.507535,80,2,4,1,2,68,3,2,2,1
2020-04-29 08:00:00+00,-1.479146,53.390215,42,1,5,1,2,68,3,1,1,1
2020-04-29 10:00:00+00,-1.430206,53.367078,67,2,4,1,2,68,3,1,1,1
2020-04-29 10:00:00+00,-1.49484,53.364714,17,2,3,1,2,68,3,1,1,1
2020-04-29 11:00:00+00,-1.460142,53.396225,37,2,5,1,2,68,3,1,1,1
2020-04-29 12:00:00+00,-1.487618,53.370363,54,1,4,1,2,68,3,1,1,1
2020-04-29 12:00:00+00,-1.478697,53.485505,48,1,2,1,2,68,3,1,1,1
2020-04-29 13:00:00+00,-1.418961,53.367012,61,1,5,1,2,68,3,1,2,1
2020-04-29 13:00:00+00,-1.452184,53.380236,32,1,1,1,2,68,3,1,1,1
2020-04-29 13:00:00+00,-1.458984,53.491855,45,2,2,1,2,68,3,1,2,1
2020-04-29 13:00:00+00,-1.457227,53.511535,83,2,2,1,2,68,3,1,2,1
2020-04-29 14:00:00+00,-1.504487,53.374709,51,3,2,1,2,68,3,1,1,1
2020-04-29 14:00:00+00,-1.465987,53.39111,55,1,1,1,2,68,3,2,2,1
2020-04-29 14:00:00+00,-1.445033,53.389461,25,1,4,1,2,68,3,1,1,1
2020-04-29 15:00:00+00,-1.453343,53.390356,54,2,3,1,2,68,3,1,2,1
2020-04-29 15:00:00+00,-1.517363,53.369959,32,2,2,1,2,68,3,1,1,1
2020-04-29 15:00:00+00,-1.462053,53.481835,26,2,2,1,2,68,3,1,2,1
2020-04-29 16:00:00+00,-1.474993,53.379413,35,2,4,1,2,68,3,1,2,1
2020-04-29 16:00:00+00,-1.47481,53.423625,25,1,2,1,2,68,3,1,2,1
2020-04-29 16:00:00+00,-1.47988,53.428355,42,1,3,1,2,68,3,1,1,1
2020-04-29 17:00:00+00,-1.472719,53.371332,19,1,4,1,2,68,3,1,1,1
2020-04-29 17:00:00+00,-1.473978,53.492555,25,2,5,1,2,68,3,1,2,1
2020-04-29 18:00:00+00,-1.514929,53.375624,23,2,1,1,2,68,3,1,2,1
2020-04-29 18:00:00+00,-1.497933,53.367594,75,2,2,1,2,68,3,1,1,1
2020-04-29 19:00:00+00,-1.479635,53.39167,40,1,5,1,2,68,3,1,1,1
2020-04-29 19:00:00+00,-1.456803,53.394855,28,1,5,1,2,68,3,1,2,2
2020-04-29 19:00:00+00,-1.483763,53.455585,51,1,5,1,2,68,3,1,2,1
2020-04-29 20:00:00+00,-1.507449,53.397181,59,1,5,1,2,68,3,1,1,1
2020-04-29 20:00:00+00,-1.442575,53.370532,30,2,2,1,2,68,3,1,2,1
2020-04-29 21:00:00+00,-1.461754,53.381511,58,1,1,1,2,68,3,1,2,1
2020-04-29 22:00:00+00,-1.500867,53.38013,35,2,2,1,2,68,3,1,1,1
2020-04-29 22:00:00+00,-1.505849,53.391527,56,1,1,1,2,68,3,1,2,1
2020-04-29 22:00:00+00,-1.446211,53.375739,60,1,2,1,2,68,3,1,1,1
2020-04-29 23:00:00+00,-1.495483,53.375578,26,1,5,1,2,68,3,1,2,1
2020-04-29 10:00:00+00,-1.476833,53.427475,53,1,3,2,2,68,3,1,1,1
2020-04-29 10:00:00+00,-1.463912,53.487465,43,2,5,2,2,68,3,1,1,1
2020-04-29 11:00:00+00,-1.463433,53.471975,83,1,5,2,2,68,3,1,2,1
2020-04-29 11:00:00+00,-1.479604,53.427525,46,1,1,2,2,68,3,1,2,1
2020-04-29 12:00:00+00,-1.458127,53.444865,16,1,2,2,2,68,3,1,1,1
2020-04-29 12:00:00+00,-1.4777,53.475445,81,2,3,2,2,68,3,1,1,1
2020-04-29 12:00:00+00,-1.467813,53.450645,57,1,2,2,2,68,3,2,2,1
2020-04-29 14:00:00+00,-1.480777,53.397195,21,2,3,2,2,68,3,1,2,1
2020-04-29 14:00:00+00,-1.483061,53.483675,40,1,4,2,2,68,3,1,1,1
2020-04-29 14:00:00+00,-1.474727,53.465965,64,2,1,2,2,68,3,1,2,2
2020-04-29 16:00:00+00,-1.465144,53.409995,21,2,3,2,2,68,3,2,2,1
2020-04-29 16:00:00+00,-1.468664,53.510095,64,2,1,2,2,68,3,1,2,1
2020-04-29 17:00:00+00,-1.484174,53.434625,70,2,1,2,2,68,3,1,1,1
2020-04-29 10:00:00+00,-1.458983,53.396695,41,2,3,3,2,68,3,1,2,1
2020-04-29 10:00:00+00,-1.472535,53.428657,74,1,2,3,2,68,3,1,1,1
2020-04-29 12:00:00+00,-1.456835,53.393115,81,2,4,3,2,68,3,1,1,1
2020-04-29 00:00:00+00,-1.44282,53.381868,48,1,1,1,2,69,3,1,1,1
2020-04-29 01:00:00+00,-1.423388,53.389056,30,2,5,1,2,69,3,2,2,1
2020-04-29 02:00:00+00,-1.486475,53.388403,63,2,5,1,2,69,3,1,2,1
2020-04-29 03:00:00+00,-1.452405,53.363979,43,1,5,1,2,69,3,2,2,1
2020-04-29 03:00:00+00,-1.459461,53.37498,54,2,5,1,2,69,3,1,2,1
2020-04-29 03:00:00+00,-1.476968,53.385417,61,2,1,1,2,69,3,1,2,1
2020-04-29 04:00:00+00,-1.447866,53.394202,36,2,4,1,2,69,3,1,1,1
2020-04-29 04:00:00+00,-1.501674,53.372628,16,1,2,1,2,69,3,1,1,1
2020-04-29 04:00:00+00,-1.52034,53.36898,42,2,1,1,2,69,3,1,1,2
2020-04-29 04:00:00+00,-1.517299,53.375718,63,2,3,1,2,69,3,1,2,1
2020-04-29 06:00:00+00,-1.499797,53.38016,19,2,1,1,2,69,3,1,1,1
2020-04-29 06:00:00+00,-1.466226,53.385927,63,2,2,1,2,69,3,1,1,1
2020-04-29 07:00:00+00,-1.462827,53.393025,37,1,4,1,2,69,3,1,2,1
2020-04-29 07:00:00+00,-1.456938,53.374872,53,1,2,1,2,69,3,1,2,1
2020-04-29 07:00:00+00,-1.471936,53.369611,60,2,5,1,2,69,3,1,1,1
2020-04-29 07:00:00+00,-1.418531,53.379642,56,2,2,1,2,69,3,1,1,1
2020-04-29 07:00:00+00,-1.431269,53.395657,74,2,1,1,2,69,3,1,2,1
2020-04-29 08:00:00+00,-1.492643,53.386593,23,1,2,1,2,69,3,2,2,1
2020-04-29 09:00:00+00,-1.513843,53.364917,18,1,1,1,2,69,3,1,2,1
2020-04-29 10:00:00+00,-1.426738,53.368931,62,1,1,1,2,69,3,1,1,1
2020-04-29 10:00:00+00,-1.466583,53.482415,65,1,2,1,2,69,3,1,2,1
2020-04-29 11:00:00+00,-1.495077,53.382998,56,2,3,1,2,69,3,2,2,1
2020-04-29 11:00:00+00,-1.463541,53.492745,48,1,4,1,2,69,3,1,2,1
2020-04-29 12:00:00+00,-1.485929,53.368698,21,1,4,1,2,69,3,1,1,1
2020-04-29 12:00:00+00,-1.460402,53.499155,81,2,2,1,2,69,3,1,2,1
2020-04-29 13:00:00+00,-1.457162,53.366586,41,1,4,1,2,69,3,1,2,1
2020-04-29 13:00:00+00,-1.472465,53.449265,82,2,4,1,2,69,3,1,2,1
2020-04-29 13:00:00+00,-1.477106,53.451905,53,1,3,1,2,69,3,1,1,1
2020-04-29 13:00:00+00,-1.481401,53.383515,23,1,4,1,2,69,3,1,1,1
2020-04-29 14:00:00+00,-1.459622,53.370636,21,1,3,1,2,69,3,1,2,1
2020-04-29 15:00:00+00,-1.499606,53.39574,43,1,4,1,2,69,3,1,2,1
2020-04-29 15:00:00+00,-1.430695,53.374841,24,1,3,1,2,69,3,1,1,1
2020-04-29 15:00:00+00,-1.474652,53.446475,60,2,5,1,2,69,3,1,2,1
2020-04-29 15:00:00+00,-1.479345,53.417745,51,2,4,1,2,69,3,1,2,1
2020-04-29 16:00:00+00,-1.443348,53.387353,62,2,1,1,2,69,3,1,2,1
2020-04-29 16:00:00+00,-1.441474,53.367345,83,1,5,1,2,69,3,1,1,1
2020-04-29 17:00:00+00,-1.460813,53.379545,79,2,3,1,2,69,3,1,1,2
2020-04-29 18:00:00+00,-1.468786,53.497795,30,2,1,1,2,69,3,1,2,1
2020-04-29 19:00:00+00,-1.435068,53.368654,47,1,4,1,2,69,3,2,2,1
2020-04-29 20:00:00+00,-1.509333,53.382857,77,1,1,1,2,69,3,1,2,1
2020-04-29 21:00:00+00,-1.514196,53.378477,32,1,5,1,2,69,3,1,1,1
2020-04-29 21:00:00+00,-1.514468,53.39592,28,2,2,1,2,69,3,1,1,1
2020-04-29 21:00:00+00,-1.430717,53.394598,51,1,1,1,2,69,3,1,2,1
2020-04-29 22:00:00+00,-1.479496,53.378114,85,1,4,1,2,69,3,1,2,1
2020-04-29 22:00:00+00,-1.496646,53.389651,33,1,5,1,2,69,3,1,2,1
2020-04-29 23:00:00+00,-1.475767,53.37517,16,1,3,1,2,69,3,2,2,1
2020-04-29 09:00:00+00,-1.46475,53.410835,27,2,5,2,2,69,3,1,2,2
2020-04-29 09:00:00+00,-1.47979,53.410185,43,1,5,2,2,69,3,2,1,1
2020-04-29 09:00:00+00,-1.470733,53.436105,21,2,2,2,2,69,3,1,2,1
2020-04-29 10:00:00+00,-1.4668,53.496465,34,1,2,2,2,69,3,1,1,1
2020-04-29 10:00:00+00,-1.472598,53.506695,42,1,1,2,2,69,3,1,1,1
2020-04-29 11:00:00+00,-1.459436,53.422005,59,1,3,2,2,69,3,1,1,1
2020-04-29 11:00:00+00,-1.483804,53.438985,64,2,3,2,2,69,3,1,1,1
2020-04-29 11:00:00+00,-1.462437,53.483255,53,1,5,2,2,69,3,1,2,2
2020-04-29 12:00:00+00,-1.484202,53.449605,27,2,5,2,2,69,3,1,1,2
2020-04-29 13:00:00+00,-1.468905,53.448727,35,3,3,2,2,69,3,1,2,1
2020-04-29 13:00:00+00,-1.473607,53.448287,69,2,3,2,2,69,3,1,2,1
2020-04-29 15:00:00+00,-1.47293,53.419825,65,1,5,2,2,69,3,2,2,2
2020-04-29 15:00:00+00,-1.469487,53.484875,53,2,5,2,2,69,3,1,2,1
2020-04-29 16:00:00+00,-1.463578,53.495695,51,2,3,2,2,69,3,1,1,1
2020-04-29 12:00:00+00,-1.482605,53.490435,34,1,2,3,2,69,3,1,1,1
2020-04-29 14:00:00+00,-1.469945,53.395547,45,2,4,3,2,69,3,1,1,1
2020-04-29 00:00:00+00,-1.459077,53.366506,21,2,4,1,2,70,3,1,1,1
2020-04-29 00:00:00+00,-1.455665,53.394391,28,2,5,1,2,70,3,1,1,1
2020-04-29 01:00:00+00,-1.420169,53.374165,47,2,5,1,2,70,3,2,2,1
2020-04-29 01:00:00+00,-1.463108,53.372828,81,1,3,1,2,70,3,1,1,2
2020-04-29 02:00:00+00,-1.429327,53.381474,78,2,1,1,2,70,3,1,1,1
2020-04-29 02:00:00+00,-1.466987,53.389206,81,2,5,1,2,70,3,1,1,1
2020-04-29 02:00:00+00,-1.503254,53.391074,71,1,4,1,2,70,3,2,2,1
2020-04-29 03:00:00+00,-1.450204,53.372731,24,2,1,1,2,70,3,1,2,1
2020-04-29 03:00:00+00,-1.442679,53.378246,85,1,5,1,2,70,3,1,2,1
2020-04-29 03:00:00+00,-1.503848,53.38217,47,1,1,1,2,70,3,1,2,1
2020-04-29 03:00:00+00,-1.418733,53.376691,42,1,5,1,2,70,3,1,2,1
2020-04-29 04:00:00+00,-1.50149,53.374336,46,1,3,1,2,70,3,1,2,1
2020-04-29 04:00:00+00,-1.418715,53.383301,70,1,4,1,2,70,3,1,2,2
2020-04-29 05:00:00+00,-1.417529,53.369451,25,2,5,1,2,70,3,1,2,1
2020-04-29 06:00:00+00,-1.462648,53.393544,56,2,5,1,2,70,3,1,1,1
2020-04-29 06:00:00+00,-1.483785,53.388824,72,1,4,1,2,70,3,1,2,1
2020-04-29 06:00:00+00,-1.464648,53.368601,64,1,1,1,2,70,3,1,2,1
2020-04-29 06:00:00+00,-1.45638,53.388737,82,1,2,1,2,70,3,1,2,1
2020-04-29 06:00:00+00,-1.518085,53.378206,20,1,2,1,2,70,3,1,2,1
2020-04-29 06:00:00+00,-1.501635,53.366302,46,2,3,1,2,70,3,1,2,1
2020-04-29 07:00:00+00,-1.507449,53.397181,31,1,5,1,2,70,3,1,2,1
2020-04-29 07:00:00+00,-1.521206,53.370735,23,2,5,1,2,70,3,1,2,1
2020-04-29 08:00:00+00,-1.460716,53.388485,62,1,4,1,2,70,3,1,2,1
2020-04-29 08:00:00+00,-1.471509,53.389805,52,2,4,1,2,70,3,1,2,1
2020-04-29 08:00:00+00,-1.482605,53.464765,65,1,1,1,2,70,3,2,2,1
2020-04-29 09:00:00+00,-1.489141,53.392865,33,2,2,1,2,70,3,1,1,1
2020-04-29 09:00:00+00,-1.479951,53.492555,50,2,4,1,2,70,3,1,2,1
2020-04-29 09:00:00+00,-1.459855,53.399275,41,2,1,1,2,70,3,2,1,1
2020-04-29 10:00:00+00,-1.510011,53.369617,25,2,1,1,2,70,3,1,1,1
2020-04-29 11:00:00+00,-1.458897,53.486875,78,2,3,1,2,70,3,2,2,1
2020-04-29 12:00:00+00,-1.460901,53.507175,38,2,1,1,2,70,3,1,2,1
2020-04-29 12:00:00+00,-1.474927,53.513685,85,2,3,1,2,70,3,1,2,1
2020-04-29 12:00:00+00,-1.463999,53.483385,48,2,3,1,2,70,3,1,2,1
2020-04-29 14:00:00+00,-1.437615,53.368121,32,2,5,1,2,70,3,1,2,2
2020-04-29 16:00:00+00,-1.45073,53.38823,56,1,2,1,2,70,3,1,2,1
2020-04-29 17:00:00+00,-1.516266,53.388317,78,1,1,1,2,70,3,1,2,1
2020-04-29 18:00:00+00,-1.472801,53.444015,50,2,2,1,2,70,3,1,1,1
2020-04-29 19:00:00+00,-1.511546,53.386712,23,2,5,1,2,70,3,1,1,1
2020-04-29 19:00:00+00,-1.466901,53.510205,60,2,4,1,2,70,3,1,1,1
2020-04-29 20:00:00+00,-1.484278,53.372114,16,2,3,1,2,70,3,1,1,1
2020-04-29 20:00:00+00,-1.482629,53.378573,41,2,5,1,2,70,3,2,2,1
2020-04-29 21:00:00+00,-1.505328,53.387527,49,2,5,1,2,70,3,2,2,1
2020-04-29 22:00:00+00,-1.421194,53.391272,19,2,2,1,2,70,3,1,1,1
2020-04-29 23:00:00+00,-1.515058,53.368044,45,2,3,1,2,70,3,1,1,1
2020-04-29 09:00:00+00,-1.467715,53.424625,23,1,5,2,2,70,3,1,2,1
2020-04-29 10:00:00+00,-1.468567,53.410165,49,2,1,2,2,70,3,1,1,1
2020-04-29 11:00:00+00,-1.461666,53.489475,20,2,1,2,2,70,3,1,1,1
2020-04-29 11:00:00+00,-1.473745,53.405877,74,1,4,2,2,70,3,1,2,1
2020-04-29 12:00:00+00,-1.472489,53.441375,26,1,4,2,2,70,3,1,1,1
2020-04-29 12:00:00+00,-1.458019,53.450085,46,2,1,2,2,70,3,1,1,1
2020-04-29 13:00:00+00,-1.466617,53.478975,80,2,4,2,2,70,3,1,2,1
2020-04-29 14:00:00+00,-1.458011,53.442625,25,1,5,2,2,70,3,1,1,1
2020-04-29 14:00:00+00,-1.479012,53.440905,40,2,2,2,2,70,3,1,2,1
2020-04-29 14:00:00+00,-1.468431,53.464925,38,2,3,2,2,70,3,1,2,1
2020-04-29 14:00:00+00,-1.479729,53.476055,65,2,1,2,2,70,3,2,2,1
2020-04-29 15:00:00+00,-1.46575,53.468145,17,2,1,2,2,70,3,1,1,1
2020-04-29 17:00:00+00,-1.474151,53.435275,31,1,4,2,2,70,3,2,2,1
2020-04-29 13:00:00+00,-1.467213,53.510015,21,2,4,3,2,70,3,1,2,2
2020-04-29 14:00:00+00,-1.464667,53.416207,78,2,5,3,2,70,3,1,1,1
2020-04-29 14:00:00+00,-1.471704,53.406817,67,1,4,3,2,70,3,1,1,1
2020-04-29 00:00:00+00,-1.502715,53.396269,78,2,5,1,2,71,3,1,2,1
2020-04-29 00:00:00+00,-1.503848,53.38217,34,2,2,1,2,71,3,1,2,1
2020-04-29 00:00:00+00,-1.429798,53.366835,46,2,3,1,2,71,3,1,2,1
2020-04-29 01:00:00+00,-1.476968,53.385417,42,2,3,1,2,71,3,1,2,1
2020-04-29 01:00:00+00,-1.471936,53.369611,45,2,1,1,2,71,3,1,2,1
2020-04-29 01:00:00+00,-1.506745,53.378202,42,2,3,1,2,71,3,1,2,1
2020-04-29 01:00:00+00,-1.451699,53.366369,25,1,2,1,2,71,3,1,1,1
2020-04-29 02:00:00+00,-1.479496,53.378114,28,1,4,1,2,71,3,1,2,1
2020-04-29 02:00:00+00,-1.455276,53.36878,17,2,5,1,2,71,3,1,1,1
2020-04-29 04:00:00+00,-1.447846,53.368472,52,2,4,1,2,71,3,1,2,1
2020-04-29 04:00:00+00,-1.52055,53.383347,49,1,3,1,2,71,3,1,1,1
2020-04-29 05:00:00+00,-1.429442,53.385439,83,1,2,1,2,71,3,1,1,1
2020-04-29 06:00:00+00,-1.48492,53.387273,66,1,5,1,2,71,3,2,2,1
2020-04-29 06:00:00+00,-1.482629,53.378573,48,1,3,1,2,71,3,1,2,2
2020-04-29 06:00:00+00,-1.489236,53.378622,27,1,1,1,2,71,3,1,1,1
2020-04-29 06:00:00+00,-1.509946,53.381958,43,2,3,1,2,71,3,2,1,1
2020-04-29 08:00:00+00,-1.477563,53.391323,62,1,2,1,2,71,3,2,2,1
2020-04-29 08:00:00+00,-1.443254,53.396354,64,1,4,1,2,71,3,2,2,1
2020-04-29 08:00:00+00,-1.483912,53.365436,33,2,5,1,2,71,3,1,1,1
2020-04-29 08:00:00+00,-1.467109,53.417835,63,2,4,1,2,71,3,1,2,1
2020-04-29 08:00:00+00,-1.475795,53.471835,53,1,1,1,2,71,3,1,1,1
2020-04-29 09:00:00+00,-1.461493,53.367802,78,2,1,1,2,71,3,1,1,1
2020-04-29 10:00:00+00,-1.519558,53.370198,78,2,4,1,2,71,3,1,1,1
2020-04-29 11:00:00+00,-1.465236,53.392011,59,2,4,1,2,71,3,1,1,1
2020-04-29 11:00:00+00,-1.438223,53.382691,85,1,1,1,2,71,3,1,2,1
2020-04-29 12:00:00+00,-1.481275,53.396695,40,1,2,1,2,71,3,1,2,1
2020-04-29 12:00:00+00,-1.518333,53.39029,46,1,5,1,2,71,3,1,2,1
2020-04-29 13:00:00+00,-1.480985,53.377614,16,1,1,1,2,71,3,1,2,2
2020-04-29 13:00:00+00,-1.464655,53.369731,48,1,3,1,2,71,3,1,2,2
2020-04-29 13:00:00+00,-1.481347,53.386794,59,1,1,1,2,71,3,1,1,1
2020-04-29 13:00:00+00,-1.464002,53.481685,52,2,2,1,2,71,3,1,2,1
2020-04-29 14:00:00+00,-1.460033,53.508995,50,1,2,1,2,71,3,1,2,1
2020-04-29 14:00:00+00,-1.468484,53.505595,30,2,3,1,2,71,3,1,2,2
2020-04-29 15:00:00+00,-1.460439,53.482345,37,1,5,1,2,71,3,1,2,2
2020-04-29 15:00:00+00,-1.476247,53.493975,39,2,5,1,2,71,3,1,1,1
2020-04-29 15:00:00+00,-1.468967,53.504425,58,3,2,1,2,71,3,1,2,1
2020-04-29 16:00:00+00,-1.447433,53.388329,58,2,1,1,2,71,3,1,1,1
2020-04-29 16:00:00+00,-1.480735,53.502405,21,2,2,1,2,71,3,1,1,1
2020-04-29 16:00:00+00,-1.460461,53.408415,26,1,1,1,2,71,3,2,2,1
2020-04-29 17:00:00+00,-1.47198,53.509025,22,2,2,1,2,71,3,1,1,1
2020-04-29 17:00:00+00,-1.480136,53.484505,41,1,2,1,2,71,3,1,2,1
2020-04-29 17:00:00+00,-1.481332,53.435665,40,1,4,1,2,71,3,1,2,1
2020-04-29 18:00:00+00,-1.469064,53.383109,39,1,1,1,2,71,3,1,1,1
2020-04-29 18:00:00+00,-1.464889,53.368337,28,1,5,1,2,71,3,1,2,1
2020-04-29 18:00:00+00,-1.466859,53.376957,26,1,3,1,2,71,3,1,2,1
2020-04-29 18:00:00+00,-1.466352,53.427295,21,1,4,1,2,71,3,1,1,1
2020-04-29 19:00:00+00,-1.467553,53.409185,20,1,2,1,2,71,3,1,2,1
2020-04-29 20:00:00+00,-1.521103,53.393493,25,2,2,1,2,71,3,1,1,1
2020-04-29 20:00:00+00,-1.455276,53.36878,40,2,3,1,2,71,3,1,1,1
2020-04-29 20:00:00+00,-1.487661,53.397002,17,1,3,1,2,71,3,1,1,1
2020-04-29 20:00:00+00,-1.419498,53.383393,51,1,3,1,2,71,3,1,2,1
2020-04-29 20:00:00+00,-1.431269,53.395657,44,2,1,1,2,71,3,1,1,1
2020-04-29 20:00:00+00,-1.512102,53.369118,27,2,2,1,2,71,3,1,2,1
2020-04-29 22:00:00+00,-1.460667,53.392735,36,1,2,1,2,71,3,1,2,1
2020-04-29 22:00:00+00,-1.452879,53.389845,49,2,2,1,2,71,3,1,2,1
2020-04-29 10:00:00+00,-1.477005,53.495115,32,1,4,2,2,71,3,2,2,1
2020-04-29 11:00:00+00,-1.464768,53.433005,62,2,5,2,2,71,3,1,2,1
2020-04-29 12:00:00+00,-1.476051,53.429555,82,1,1,2,2,71,3,1,2,1
2020-04-29 13:00:00+00,-1.475167,53.379185,32,2,5,2,2,71,3,1,2,1
2020-04-29 13:00:00+00,-1.461212,53.457885,62,2,2,2,2,71,3,1,2,1
2020-04-29 16:00:00+00,-1.461026,53.512355,20,1,4,2,2,71,3,1,2,1
2020-04-29 16:00:00+00,-1.473963,53.379175,73,1,1,2,2,71,3,2,2,1
2020-04-29 10:00:00+00,-1.469139,53.389767,59,2,4,3,2,71,3,1,1,1
2020-04-29 10:00:00+00,-1.466056,53.444917,31,2,5,3,2,71,3,1,2,1
2020-04-29 12:00:00+00,-1.461475,53.440735,41,1,3,3,2,71,3,1,1,1
2020-04-29 15:00:00+00,-1.45841,53.403645,56,2,2,3,2,71,3,1,1,1
2020-04-29 16:00:00+00,-1.463236,53.428285,20,2,5,3,2,71,3,1,2,2
2020-04-29 16:00:00+00,-1.482612,53.461855,62,2,1,3,2,71,3,2,2,1
2020-04-29 03:00:00+00,-1.518352,53.383563,63,2,2,1,2,72,3,2,2,1
2020-04-29 03:00:00+00,-1.436448,53.377968,39,2,5,1,2,72,3,1,2,1
2020-04-29 03:00:00+00,-1.449113,53.385865,33,2,4,1,2,72,3,1,2,1
2020-04-29 03:00:00+00,-1.42844,53.381006,27,1,1,1,2,72,3,1,2,1
2020-04-29 04:00:00+00,-1.503521,53.390471,32,1,1,1,2,72,3,1,1,2
2020-04-29 04:00:00+00,-1.503848,53.38217,38,1,2,1,2,72,3,1,1,2
2020-04-29 04:00:00+00,-1.479061,53.377079,32,1,3,1,2,72,3,1,2,2
2020-04-29 05:00:00+00,-1.505295,53.384684,40,3,5,1,2,72,3,1,2,1
2020-04-29 05:00:00+00,-1.442714,53.364378,49,2,5,1,2,72,3,1,1,1
2020-04-29 05:00:00+00,-1.479335,53.394453,54,2,4,1,2,72,3,1,2,2
2020-04-29 05:00:00+00,-1.419511,53.369711,26,1,2,1,2,72,3,1,1,1
2020-04-29 06:00:00+00,-1.46242,53.367038,20,2,4,1,2,72,3,2,2,1
2020-04-29 06:00:00+00,-1.49024,53.384274,38,2,4,1,2,72,3,1,2,1
2020-04-29 06:00:00+00,-1.437643,53.366342,19,1,3,1,2,72,3,1,1,1
2020-04-29 06:00:00+00,-1.44206,53.377827,41,2,5,1,2,72,3,1,1,1
2020-04-29 07:00:00+00,-1.509886,53.375749,23,1,1,1,2,72,3,1,1,1
2020-04-29 08:00:00+00,-1.493945,53.388482,17,2,2,1,2,72,3,1,2,2
2020-04-29 09:00:00+00,-1.493285,53.379468,57,1,4,1,2,72,3,1,1,2
2020-04-29 10:00:00+00,-1.44633,53.381883,32,1,2,1,2,72,3,2,2,1
2020-04-29 10:00:00+00,-1.418092,53.391213,18,2,2,1,2,72,3,1,2,2
2020-04-29 10:00:00+00,-1.482299,53.443325,85,1,3,1,2,72,3,1,1,1
2020-04-29 10:00:00+00,-1.480585,53.399405,19,2,2,1,2,72,3,1,2,1
2020-04-29 11:00:00+00,-1.421534,53.395842,54,1,4,1,2,72,3,1,1,1
2020-04-29 11:00:00+00,-1.436835,53.367204,43,2,3,1,2,72,3,1,1,1
2020-04-29 11:00:00+00,-1.480087,53.507205,67,2,4,1,2,72,3,1,2,1
2020-04-29 12:00:00+00,-1.450054,53.378495,35,2,5,1,2,72,3,1,1,1
2020-04-29 12:00:00+00,-1.483574,53.380805,47,1,4,1,2,72,3,2,1,1
2020-04-29 13:00:00+00,-1.434886,53.383968,25,2,5,1,2,72,3,1,1,1
2020-04-29 13:00:00+00,-1.438778,53.377245,28,2,4,1,2,72,3,1,2,1
2020-04-29 13:00:00+00,-1.467061,53.37061,74,1,5,1,2,72,3,1,2,2
2020-04-29 13:00:00+00,-1.467476,53.439485,32,2,5,1,2,72,3,1,1,1
2020-04-29 13:00:00+00,-1.479545,53.511325,36,2,4,1,2,72,3,1,2,1
2020-04-29 14:00:00+00,-1.481424,53.364826,18,1,3,1,2,72,3,1,1,1
2020-04-29 14:00:00+00,-1.46633,53.381835,19,1,2,1,2,72,3,1,1,1
2020-04-29 15:00:00+00,-1.419582,53.384973,41,1,5,1,2,72,3,1,1,1
2020-04-29 16:00:00+00,-1.465676,53.403565,64,1,3,1,2,72,3,1,2,1
2020-04-29 17:00:00+00,-1.434339,53.372034,18,2,1,1,2,72,3,1,2,1
2020-04-29 17:00:00+00,-1.49612,53.396396,16,2,3,1,2,72,3,1,1,1
2020-04-29 17:00:00+00,-1.477457,53.403685,65,2,5,1,2,72,3,1,2,1
2020-04-29 18:00:00+00,-1.431678,53.392757,55,1,1,1,2,72,3,1,2,1
2020-04-29 18:00:00+00,-1.480495,53.439535,19,1,5,1,2,72,3,1,1,1
2020-04-29 18:00:00+00,-1.466977,53.488485,47,1,3,1,2,72,3,1,1,1
2020-04-29 18:00:00+00,-1.477577,53.423115,62,2,3,1,2,72,3,1,2,1
