PickUpDateTime,Latitude,Longitude,Age,Sex,SpendCat,RedidentCat,AppleAndorid,NetworkFlag,NetworkProvider,PrePaidPostPaid,ActivePassive,VoiceData
2020-04-29 09:00:00+00,-1.477799,53.380497,41,1,5,1,2,67,3,1,2,1
2020-04-29 10:00:00+00,-1.470599,53.384409,42,2,2,1,2,67,3,1,1,1
2020-04-29 10:00:00+00,-1.464097,53.385323,32,1,5,1,2,67,3,1,2,1
2020-04-29 11:00:00+00,-1.135894,53.394706,40,2,4,1,2,67,3,1,1,2
2020-04-29 11:00:00+00,-1.473312,53.384138,18,2,1,1,2,67,3,2,2,1
2020-04-29 11:00:00+00,-1.470438,53.380121,77,2,3,1,2,67,3,1,1,1
2020-04-29 11:00:00+00,-1.473416,53.381822,39,2,5,1,2,67,3,1,2,1
2020-04-29 11:00:00+00,-1.458543,53.37433,45,1,1,1,2,67,3,1,2,1
2020-04-29 12:00:00+00,-1.463407,53.377256,41,1,5,1,2,67,3,1,1,1
2020-04-29 12:00:00+00,-1.471229,53.374588,48,1,3,1,2,67,3,1,2,1
2020-04-29 13:00:00+00,-1.346965,53.362391,48,2,2,1,2,67,3,2,1,1
2020-04-29 13:00:00+00,-1.478914,53.383646,47,2,3,1,2,67,3,1,1,1
2020-04-29 14:00:00+00,-1.147287,53.386961,27,1,1,1,2,67,3,1,1,1
2020-04-29 14:00:00+00,-1.263721,53.328006,18,2,4,1,2,67,3,1,1,1
2020-04-29 14:00:00+00,-1.461692,53.377215,31,1,2,1,2,67,3,1,1,1
2020-04-29 14:00:00+00,-1.457637,53.379749,26,2,4,1,2,67,3,1,1,1
2020-04-29 15:00:00+00,-1.294994,53.319495,48,1,5,1,2,67,3,1,2,1
2020-04-29 16:00:00+00,-1.18718,53.385191,24,1,4,1,2,67,3,1,2,2
2020-04-29 16:00:00+00,-1.344712,53.47321,62,1,3,1,2,67,3,1,2,1
2020-04-29 16:00:00+00,-1.473067,53.381827,60,1,4,1,2,67,3,1,1,1
2020-04-29 16:00:00+00,-1.466144,53.378036,75,2,4,1,2,67,3,1,2,2
2020-04-29 17:00:00+00,-1.469052,53.380769,47,2,2,1,2,67,3,1,2,1
2020-04-29 18:00:00+00,-1.401381,53.355421,23,1,3,1,2,67,3,1,1,1
2020-04-29 18:00:00+00,-1.482212,53.382392,21,2,2,1,2,67,3,1,2,2
2020-04-29 19:00:00+00,-1.459009,53.384237,70,1,1,1,2,67,3,1,2,1
2020-04-29 19:00:00+00,-1.468502,53.382033,79,2,3,1,2,67,3,1,1,1
2020-04-29 20:00:00+00,-1.294939,53.382044,46,1,3,1,2,67,3,1,2,1
2020-04-29 21:00:00+00,-1.545997,53.369618,65,2,1,1,2,67,3,1,2,1
2020-04-29 21:00:00+00,-1.444648,53.369847,49,1,5,1,2,67,3,1,1,1
2020-04-29 21:00:00+00,-1.431779,53.321354,22,2,2,1,2,67,3,1,2,1
2020-04-29 21:00:00+00,-1.240092,53.371264,33,1,1,1,2,67,3,1,2,1
2020-04-29 21:00:00+00,-1.415866,53.363882,49,1,3,1,2,67,3,1,2,1
2020-04-29 22:00:00+00,-1.340407,53.341561,22,1,4,1,2,67,3,1,1,1
2020-04-29 22:00:00+00,-1.448226,53.340877,34,1,1,1,2,67,3,1,1,1
2020-04-29 22:00:00+00,-1.264254,53.362187,75,2,2,1,2,67,3,2,2,1
2020-04-29 23:00:00+00,-1.38318,53.34372,54,1,5,1,2,67,3,1,2,2
2020-04-29 23:00:00+00,-1.230689,53.464365,47,2,5,1,2,67,3,1,1,1
2020-04-29 09:00:00+00,-1.465334,53.472593,65,2,2,2,2,67,3,1,2,1
2020-04-29 09:00:00+00,-1.47487,53.475974,41,1,5,2,2,67,3,1,2,1
2020-04-29 10:00:00+00,-1.466207,53.381688,68,2,3,2,2,67,3,1,2,1
2020-04-29 11:00:00+00,-1.468164,53.377444,25,2,2,2,2,67,3,1,1,1
2020-04-29 12:00:00+00,-1.465201,53.38712,33,2,3,2,2,67,3,1,1,1
2020-04-29 12:00:00+00,-1.465042,53.379537,18,1,3,2,2,67,3,1,2,1
2020-04-29 12:00:00+00,-1.475091,53.382317,31,1,1,2,2,67,3,1,1,1
2020-04-29 13:00:00+00,-1.473996,53.381969,19,1,5,2,2,67,3,1,1,1
2020-04-29 13:00:00+00,-1.47152,53.374015,18,1,4,2,2,67,3,1,1,1
2020-04-29 14:00:00+00,-1.465408,53.376174,22,1,5,2,2,67,3,1,2,1
2020-04-29 14:00:00+00,-1.467718,53.376108,51,1,4,2,2,67,3,1,1,1
2020-04-29 15:00:00+00,-1.474499,53.377937,26,1,1,2,2,67,3,1,2,1
2020-04-29 16:00:00+00,-1.467671,53.378826,58,2,3,2,2,67,3,1,1,2
2020-04-29 16:00:00+00,-1.465664,53.385398,68,2,1,2,2,67,3,1,2,1
2020-04-29 10:00:00+00,-1.474443,53.376732,56,2,2,3,2,67,3,1,2,1
2020-04-29 12:00:00+00,-1.467084,53.340178,37,2,1,3,2,67,3,1,2,1
2020-04-29 12:00:00+00,-1.465703,53.37907,80,1,1,3,2,67,3,1,1,1
2020-04-29 13:00:00+00,-1.469818,53.380515,25,2,4,3,2,67,3,1,1,1
2020-04-29 00:00:00+00,-1.447488,53.394878,56,1,3,1,2,68,3,1,1,1
2020-04-29 00:00:00+00,-1.180339,53.342008,30,2,1,1,2,68,3,1,1,1
2020-04-29 00:00:00+00,-1.528412,53.357672,40,1,2,1,2,68,3,1,1,1
2020-04-29 01:00:00+00,-1.132774,53.320693,32,2,1,1,2,68,3,1,1,1
2020-04-29 02:00:00+00,-1.447488,53.394878,36,1,2,1,2,68,3,1,2,2
2020-04-29 02:00:00+00,-1.13312,53.356377,35,1,5,1,2,68,3,1,2,1
2020-04-29 02:00:00+00,-1.451118,53.323526,54,2,4,1,2,68,3,1,2,1
2020-04-29 02:00:00+00,-1.359523,53.37452,55,2,3,1,2,68,3,1,1,1
2020-04-29 02:00:00+00,-1.304102,53.415378,46,1,3,1,2,68,3,1,2,2
2020-04-29 02:00:00+00,-1.170154,53.448766,21,1,1,1,2,68,3,1,1,1
2020-04-29 02:00:00+00,-1.156422,53.395165,46,2,2,1,2,68,3,1,1,1
2020-04-29 03:00:00+00,-1.327911,53.435155,37,1,4,1,2,68,3,1,2,1
2020-04-29 03:00:00+00,-1.4506,53.479865,53,2,3,1,2,68,3,1,1,2
2020-04-29 03:00:00+00,-1.303747,53.33412,32,1,4,1,2,68,3,1,2,1
2020-04-29 03:00:00+00,-1.270184,53.475632,18,2,1,1,2,68,3,1,2,1
2020-04-29 04:00:00+00,-1.34684,53.422552,46,1,2,1,2,68,3,1,1,1
2020-04-29 04:00:00+00,-1.235871,53.448345,51,2,1,1,2,68,3,1,2,1
2020-04-29 04:00:00+00,-1.303747,53.33412,48,2,2,1,2,68,3,1,2,1
2020-04-29 05:00:00+00,-1.565712,53.452292,42,2,4,1,2,68,3,1,2,1
2020-04-29 05:00:00+00,-1.402085,53.468525,76,2,1,1,2,68,3,1,2,1
2020-04-29 06:00:00+00,-1.350659,53.419807,18,2,2,1,2,68,3,1,2,1
2020-04-29 06:00:00+00,-1.455388,53.411038,68,2,2,1,2,68,3,1,1,1
2020-04-29 07:00:00+00,-1.277621,53.401467,42,2,5,1,2,68,3,1,1,2
2020-04-29 07:00:00+00,-1.375378,53.32756,36,1,3,1,2,68,3,1,1,1
2020-04-29 08:00:00+00,-1.468162,53.377806,54,2,4,1,2,68,3,1,1,1
2020-04-29 09:00:00+00,-1.462393,53.386618,76,2,5,1,2,68,3,1,1,1
2020-04-29 09:00:00+00,-1.469889,53.376294,46,2,5,1,2,68,3,1,2,1
2020-04-29 10:00:00+00,-1.473666,53.387822,44,2,4,1,2,68,3,1,1,1
2020-04-29 10:00:00+00,-1.46487,53.382161,42,2,4,1,2,68,3,1,1,1
2020-04-29 11:00:00+00,-1.303277,53.391347,18,1,5,1,2,68,3,2,2,1
2020-04-29 12:00:00+00,-1.28068,53.443058,68,2,4,1,2,68,3,2,1,1
2020-04-29 12:00:00+00,-1.48078,53.379802,72,1,3,1,2,68,3,1,2,1
2020-04-29 13:00:00+00,-1.235646,53.425016,60,2,5,1,2,68,3,1,1,1
2020-04-29 13:00:00+00,-1.532565,53.415872,48,2,1,1,2,68,3,1,2,1
2020-04-29 13:00:00+00,-1.305025,53.357805,49,1,4,1,2,68,3,1,2,1
2020-04-29 13:00:00+00,-1.446406,53.338607,33,2,3,1,2,68,3,1,1,1
2020-04-29 15:00:00+00,-1.555536,53.465571,35,2,2,1,2,68,3,1,2,1
2020-04-29 15:00:00+00,-1.476719,53.383026,25,1,1,1,2,68,3,1,2,1
2020-04-29 16:00:00+00,-1.508594,53.328206,39,1,3,1,2,68,3,1,2,2
2020-04-29 16:00:00+00,-1.466286,53.385393,22,2,2,1,2,68,3,1,2,1
2020-04-29 17:00:00+00,-1.479598,53.472254,33,1,1,1,2,68,3,2,1,1
2020-04-29 17:00:00+00,-1.470502,53.38602,56,2,3,1,2,68,3,1,2,1
2020-04-29 18:00:00+00,-1.248403,53.327318,71,2,1,1,2,68,3,1,2,1
2020-04-29 18:00:00+00,-1.288714,53.480447,46,1,2,1,2,68,3,1,1,2
2020-04-29 18:00:00+00,-1.473077,53.385056,18,2,2,1,2,68,3,1,2,1
2020-04-29 19:00:00+00,-1.494994,53.324286,19,2,4,1,2,68,3,2,1,1
2020-04-29 20:00:00+00,-1.144461,53.45741,39,2,5,1,2,68,3,1,2,1
2020-04-29 20:00:00+00,-1.199899,53.459954,71,1,2,1,2,68,3,1,1,1
2020-04-29 20:00:00+00,-1.523582,53.477454,84,1,1,1,2,68,3,1,1,2
2020-04-29 20:00:00+00,-1.354279,53.323169,68,2,1,1,2,68,3,1,2,1
2020-04-29 21:00:00+00,-1.210108,53.38635,30,2,3,1,2,68,3,1,2,1
2020-04-29 21:00:00+00,-1.308832,53.471958,85,2,2,1,2,68,3,2,1,1
2020-04-29 21:00:00+00,-1.180339,53.342008,61,1,2,1,2,68,3,1,2,1
2020-04-29 21:00:00+00,-1.206925,53.332162,73,1,5,1,2,68,3,1,1,1
2020-04-29 21:00:00+00,-1.543214,53.480337,19,2,3,1,2,68,3,1,1,1
2020-04-29 22:00:00+00,-1.38318,53.34372,56,3,5,1,2,68,3,1,1,1
2020-04-29 22:00:00+00,-1.251933,53.426161,26,2,1,1,2,68,3,1,1,1
2020-04-29 22:00:00+00,-1.385089,53.411961,52,2,3,1,2,68,3,1,2,1
2020-04-29 22:00:00+00,-1.228148,53.374622,55,1,3,1,2,68,3,1,1,1
2020-04-29 22:00:00+00,-1.240092,53.371264,35,1,1,1,2,68,3,1,2,1
2020-04-29 23:00:00+00,-1.294939,53.382044,26,1,3,1,2,68,3,1,2,1
2020-04-29 23:00:00+00,-1.295499,53.480288,27,2,3,1,2,68,3,1,1,1
2020-04-29 23:00:00+00,-1.438342,53.329163,35,1,3,1,2,68,3,1,2,1
2020-04-29 23:00:00+00,-1.262689,53.478099,36,2,3,1,2,68,3,1,1,1
2020-04-29 23:00:00+00,-1.18718,53.473744,79,1,1,1,2,68,3,1,1,2
2020-04-29 09:00:00+00,-1.474359,53.314382,30,2,2,2,2,68,3,2,2,1
2020-04-29 10:00:00+00,-1.467748,53.38285,45,1,4,2,2,68,3,1,2,1
2020-04-29 10:00:00+00,-1.46824,53.378387,44,1,1,2,2,68,3,1,1,1
2020-04-29 10:00:00+00,-1.47077,53.380273,71,1,1,2,2,68,3,1,1,1
2020-04-29 11:00:00+00,-1.472498,53.462831,32,2,5,2,2,68,3,1,1,1
2020-04-29 12:00:00+00,-1.468581,53.464986,64,1,4,2,2,68,3,1,2,1
2020-04-29 13:00:00+00,-1.467923,53.373929,26,1,2,2,2,68,3,1,1,1
2020-04-29 15:00:00+00,-1.466402,53.381808,17,1,4,2,2,68,3,1,2,1
2020-04-29 15:00:00+00,-1.468347,53.381143,41,2,1,2,2,68,3,1,2,1
2020-04-29 16:00:00+00,-1.474492,53.401154,27,2,5,2,2,68,3,1,1,1
2020-04-29 16:00:00+00,-1.468561,53.378789,48,2,5,2,2,68,3,2,2,1
2020-04-29 17:00:00+00,-1.470987,53.33175,63,1,3,2,2,68,3,1,1,2
2020-04-29 17:00:00+00,-1.471077,53.384159,48,3,5,2,2,68,3,1,1,1
2020-04-29 17:00:00+00,-1.46947,53.381879,45,1,3,2,2,68,3,1,1,1
2020-04-29 10:00:00+00,-1.472443,53.375248,75,2,4,3,2,68,3,1,2,2
2020-04-29 11:00:00+00,-1.472934,53.379028,17,1,1,3,2,68,3,2,1,1
2020-04-29 12:00:00+00,-1.473847,53.384879,16,2,4,3,2,68,3,1,1,1
2020-04-29 12:00:00+00,-1.466248,53.381087,52,1,5,3,2,68,3,1,1,1
2020-04-29 14:00:00+00,-1.466382,53.378612,38,2,3,3,2,68,3,1,1,1
2020-04-29 00:00:00+00,-1.296225,53.421451,31,1,3,1,2,69,3,1,1,1
2020-04-29 00:00:00+00,-1.18718,53.473744,16,2,4,1,2,69,3,1,1,1
2020-04-29 01:00:00+00,-1.472267,53.341903,47,2,3,1,2,69,3,1,1,1
2020-04-29 02:00:00+00,-1.281467,53.364751,46,1,5,1,2,69,3,1,2,1
2020-04-29 02:00:00+00,-1.270184,53.475632,65,1,5,1,2,69,3,1,2,1
2020-04-29 02:00:00+00,-1.385295,53.332473,77,2,4,1,2,69,3,1,2,1
2020-04-29 03:00:00+00,-1.493972,53.441571,84,1,1,1,2,69,3,2,1,1
2020-04-29 03:00:00+00,-1.402085,53.468525,42,1,5,1,2,69,3,1,1,1
2020-04-29 04:00:00+00,-1.225975,53.388507,79,2,1,1,2,69,3,1,2,1
2020-04-29 04:00:00+00,-1.374706,53.319055,49,1,3,1,2,69,3,1,2,1
2020-04-29 05:00:00+00,-1.126774,53.402701,75,1,3,1,2,69,3,1,2,1
2020-04-29 05:00:00+00,-1.144508,53.360658,31,2,4,1,2,69,3,2,1,1
2020-04-29 05:00:00+00,-1.329326,53.374812,71,2,3,1,2,69,3,1,1,2
2020-04-29 05:00:00+00,-1.342642,53.416726,21,2,4,1,2,69,3,1,2,1
2020-04-29 05:00:00+00,-1.425458,53.439028,40,1,1,1,2,69,3,1,2,1
2020-04-29 06:00:00+00,-1.443902,53.405998,33,2,2,1,2,69,3,2,1,1
2020-04-29 07:00:00+00,-1.322627,53.347367,49,1,4,1,2,69,3,1,2,1
2020-04-29 07:00:00+00,-1.254611,53.40806,62,1,4,1,2,69,3,1,1,1
2020-04-29 07:00:00+00,-1.221968,53.427195,63,2,2,1,2,69,3,1,2,1
2020-04-29 07:00:00+00,-1.501216,53.475127,61,2,5,1,2,69,3,2,2,1
2020-04-29 08:00:00+00,-1.549403,53.436126,62,1,1,1,2,69,3,1,2,1
2020-04-29 08:00:00+00,-1.48495,53.345858,85,1,1,1,2,69,3,1,1,1
2020-04-29 08:00:00+00,-1.478075,53.382222,55,2,5,1,2,69,3,1,1,1
2020-04-29 08:00:00+00,-1.464343,53.37969,63,1,1,1,2,69,3,1,2,1
2020-04-29 08:00:00+00,-1.476493,53.375498,64,1,3,1,2,69,3,1,1,1
2020-04-29 09:00:00+00,-1.449818,53.375062,46,1,1,1,2,69,3,1,1,1
2020-04-29 09:00:00+00,-1.221232,53.458841,30,1,2,1,2,69,3,1,1,1
2020-04-29 09:00:00+00,-1.47218,53.386988,46,1,4,1,2,69,3,1,1,1
2020-04-29 10:00:00+00,-1.39264,53.306218,74,1,3,1,2,69,3,1,2,1
2020-04-29 10:00:00+00,-1.479531,53.383578,24,1,1,1,2,69,3,1,1,2
2020-04-29 11:00:00+00,-1.482043,53.441469,71,1,2,1,2,69,3,1,1,1
2020-04-29 12:00:00+00,-1.201974,53.356728,62,2,4,1,2,69,3,1,1,1
2020-04-29 12:00:00+00,-1.18351,53.478016,52,1,4,1,2,69,3,1,1,1
2020-04-29 12:00:00+00,-1.520436,53.338653,71,2,5,1,2,69,3,1,1,2
2020-04-29 12:00:00+00,-1.47888,53.383072,74,1,2,1,2,69,3,1,1,1
2020-04-29 13:00:00+00,-1.374165,53.394108,50,2,3,1,2,69,3,1,2,1
2020-04-29 13:00:00+00,-1.461116,53.374515,52,1,1,1,2,69,3,1,2,1
2020-04-29 14:00:00+00,-1.419158,53.385391,28,2,3,1,2,69,3,1,1,1
2020-04-29 14:00:00+00,-1.201839,53.437414,25,1,4,1,2,69,3,1,1,1
2020-04-29 14:00:00+00,-1.466461,53.37929,25,1,4,1,2,69,3,2,2,1
2020-04-29 14:00:00+00,-1.468826,53.3795,64,2,3,1,2,69,3,1,2,1
2020-04-29 15:00:00+00,-1.512829,53.355891,48,2,3,1,2,69,3,1,1,1
2020-04-29 15:00:00+00,-1.383599,53.321623,47,2,5,1,2,69,3,1,2,2
2020-04-29 16:00:00+00,-1.482512,53.387007,44,2,5,1,2,69,3,2,1,1
2020-04-29 16:00:00+00,-1.457314,53.382587,38,2,4,1,2,69,3,1,2,1
2020-04-29 17:00:00+00,-1.459967,53.378329,42,1,5,1,2,69,3,1,1,1
2020-04-29 18:00:00+00,-1.41138,53.474182,44,1,5,1,2,69,3,1,2,1
2020-04-29 18:00:00+00,-1.482194,53.384828,81,2,5,1,2,69,3,1,1,1
2020-04-29 18:00:00+00,-1.460774,53.373862,25,1,4,1,2,69,3,1,1,1
2020-04-29 19:00:00+00,-1.466796,53.345176,17,2,5,1,2,69,3,1,2,1
2020-04-29 19:00:00+00,-1.473419,53.375045,83,1,4,1,2,69,3,1,1,1
2020-04-29 20:00:00+00,-1.526535,53.437464,27,1,3,1,2,69,3,1,2,1
2020-04-29 20:00:00+00,-1.432465,53.350856,62,2,3,1,2,69,3,1,1,1
2020-04-29 22:00:00+00,-1.375129,53.457892,61,2,2,1,2,69,3,1,2,1
2020-04-29 22:00:00+00,-1.34321,53.446632,24,2,4,1,2,69,3,1,2,1
2020-04-29 23:00:00+00,-1.268136,53.460582,74,2,1,1,2,69,3,1,2,1
2020-04-29 09:00:00+00,-1.466417,53.381069,38,2,3,2,2,69,3,1,1,1
2020-04-29 10:00:00+00,-1.473348,53.38166,62,1,5,2,2,69,3,1,1,1
2020-04-29 12:00:00+00,-1.470439,53.377286,57,1,5,2,2,69,3,1,1,1
2020-04-29 13:00:00+00,-1.473667,53.334936,34,2,1,2,2,69,3,1,2,1
2020-04-29 13:00:00+00,-1.470417,53.376771,47,2,4,2,2,69,3,1,2,1
2020-04-29 14:00:00+00,-1.474424,53.376117,18,1,1,2,2,69,3,1,1,1
2020-04-29 17:00:00+00,-1.474927,53.339296,51,2,3,2,2,69,3,1,2,1
2020-04-29 17:00:00+00,-1.47271,53.37955,31,2,4,2,2,69,3,1,1,1
2020-04-29 10:00:00+00,-1.475111,53.375094,58,1,5,3,2,69,3,1,2,1
2020-04-29 13:00:00+00,-1.465349,53.377802,34,2,5,3,2,69,3,1,2,1
2020-04-29 16:00:00+00,-1.468166,53.376285,40,2,5,3,2,69,3,1,2,1
2020-04-29 16:00:00+00,-1.465943,53.381986,32,2,4,3,2,69,3,1,2,1
2020-04-29 00:00:00+00,-1.493972,53.441571,24,2,3,1,2,70,3,1,2,1
2020-04-29 00:00:00+00,-1.166651,53.448234,26,1,3,1,2,70,3,1,1,1
2020-04-29 00:00:00+00,-1.354279,53.323169,36,2,1,1,2,70,3,1,1,1
2020-04-29 01:00:00+00,-1.462967,53.432387,85,1,4,1,2,70,3,1,2,1
2020-04-29 01:00:00+00,-1.407184,53.39059,36,1,3,1,2,70,3,1,1,2
2020-04-29 01:00:00+00,-1.282792,53.413886,84,1,5,1,2,70,3,1,1,1
2020-04-29 01:00:00+00,-1.216471,53.458994,52,1,4,1,2,70,3,1,1,1
2020-04-29 03:00:00+00,-1.491398,53.40847,27,2,2,1,2,70,3,1,2,1
2020-04-29 04:00:00+00,-1.216462,53.403343,45,2,1,1,2,70,3,1,1,1
2020-04-29 04:00:00+00,-1.230689,53.464365,23,2,1,1,2,70,3,1,1,1
2020-04-29 05:00:00+00,-1.217732,53.457169,82,1,3,1,2,70,3,1,2,1
2020-04-29 05:00:00+00,-1.357782,53.306051,29,2,3,1,2,70,3,1,2,1
2020-04-29 06:00:00+00,-1.142094,53.342067,50,2,4,1,2,70,3,1,2,1
2020-04-29 06:00:00+00,-1.399224,53.389809,39,2,4,1,2,70,3,1,2,1
2020-04-29 06:00:00+00,-1.290274,53.348949,58,1,1,1,2,70,3,1,1,1
2020-04-29 06:00:00+00,-1.529487,53.325364,52,1,2,1,2,70,3,1,1,1
2020-04-29 07:00:00+00,-1.281467,53.364751,51,2,1,1,2,70,3,1,1,2
2020-04-29 07:00:00+00,-1.327109,53.367793,49,2,4,1,2,70,3,1,2,1
2020-04-29 07:00:00+00,-1.196022,53.349852,23,1,1,1,2,70,3,1,1,1
2020-04-29 07:00:00+00,-1.292398,53.429058,84,3,2,1,2,70,3,1,1,1
2020-04-29 08:00:00+00,-1.290366,53.362631,54,2,5,1,2,70,3,1,1,1
2020-04-29 08:00:00+00,-1.475141,53.38483,32,1,1,1,2,70,3,1,2,1
2020-04-29 08:00:00+00,-1.475507,53.384781,19,2,4,1,2,70,3,2,2,1
2020-04-29 09:00:00+00,-1.469613,53.379184,73,1,5,1,2,70,3,1,1,1
2020-04-29 09:00:00+00,-1.479011,53.375747,33,2,4,1,2,70,3,1,1,2
2020-04-29 10:00:00+00,-1.439178,53.311854,46,1,1,1,2,70,3,1,2,1
2020-04-29 10:00:00+00,-1.522906,53.475203,34,1,1,1,2,70,3,1,1,1
2020-04-29 10:00:00+00,-1.478273,53.379027,58,2,4,1,2,70,3,1,2,1
2020-04-29 10:00:00+00,-1.468973,53.381585,30,2,4,1,2,70,3,1,2,1
2020-04-29 10:00:00+00,-1.471378,53.385623,20,1,2,1,2,70,3,1,1,1
2020-04-29 10:00:00+00,-1.467905,53.384129,60,2,2,1,2,70,3,1,1,1
2020-04-29 11:00:00+00,-1.342843,53.332098,54,3,4,1,2,70,3,1,2,1
2020-04-29 13:00:00+00,-1.474025,53.375891,40,2,4,1,2,70,3,2,1,1
2020-04-29 14:00:00+00,-1.480704,53.371306,51,1,1,1,2,70,3,1,1,2
2020-04-29 14:00:00+00,-1.556924,53.445824,54,2,3,1,2,70,3,1,2,1
2020-04-29 14:00:00+00,-1.469478,53.383653,18,2,4,1,2,70,3,1,1,1
2020-04-29 15:00:00+00,-1.449705,53.4183,68,1,3,1,2,70,3,1,2,1
2020-04-29 15:00:00+00,-1.196431,53.452808,55,2,1,1,2,70,3,1,1,1
2020-04-29 15:00:00+00,-1.473282,53.385339,32,1,1,1,2,70,3,1,2,1
2020-04-29 15:00:00+00,-1.47716,53.387345,20,2,3,1,2,70,3,1,1,1
2020-04-29 15:00:00+00,-1.458255,53.37615,44,1,4,1,2,70,3,2,1,1
2020-04-29 15:00:00+00,-1.476482,53.382963,82,1,2,1,2,70,3,1,2,1
2020-04-29 15:00:00+00,-1.468153,53.381051,59,1,1,1,2,70,3,1,2,1
2020-04-29 16:00:00+00,-1.309401,53.48129,26,2,3,1,2,70,3,1,2,1
2020-04-29 16:00:00+00,-1.478716,53.387634,17,1,5,1,2,70,3,1,2,1
2020-04-29 16:00:00+00,-1.468282,53.380485,48,2,1,1,2,70,3,1,1,2
2020-04-29 18:00:00+00,-1.269411,53.459475,26,2,3,1,2,70,3,1,2,1
2020-04-29 18:00:00+00,-1.466671,53.380851,51,2,4,1,2,70,3,1,2,1
2020-04-29 18:00:00+00,-1.471204,53.386412,50,2,4,1,2,70,3,1,2,1
2020-04-29 19:00:00+00,-1.465228,53.38707,83,2,5,1,2,70,3,1,1,1
2020-04-29 20:00:00+00,-1.337763,53.399543,58,1,1,1,2,70,3,1,2,1
2020-04-29 20:00:00+00,-1.45122,53.445095,44,2,5,1,2,70,3,1,2,2
2020-04-29 21:00:00+00,-1.502551,53.471185,83,1,5,1,2,70,3,1,2,1
2020-04-29 21:00:00+00,-1.334705,53.456631,77,1,5,1,2,70,3,2,2,1
2020-04-29 21:00:00+00,-1.55428,53.338983,39,1,3,1,2,70,3,1,2,1
2020-04-29 21:00:00+00,-1.292398,53.429058,64,1,4,1,2,70,3,1,1,1
2020-04-29 22:00:00+00,-1.549776,53.36557,24,2,3,1,2,70,3,1,2,1
2020-04-29 22:00:00+00,-1.369026,53.418452,62,1,5,1,2,70,3,1,1,1
2020-04-29 23:00:00+00,-1.165476,53.386308,51,1,2,1,2,70,3,2,1,1
2020-04-29 23:00:00+00,-1.543214,53.480337,64,2,3,1,2,70,3,1,2,1
2020-04-29 09:00:00+00,-1.472288,53.36895,65,2,5,2,2,70,3,1,1,1
2020-04-29 10:00:00+00,-1.470921,53.378765,65,1,2,2,2,70,3,1,2,1
2020-04-29 10:00:00+00,-1.473836,53.379325,51,2,1,2,2,70,3,1,1,1
2020-04-29 10:00:00+00,-1.471411,53.379922,42,2,1,2,2,70,3,1,1,1
2020-04-29 11:00:00+00,-1.468937,53.36014,53,2,3,2,2,70,3,2,2,1
2020-04-29 11:00:00+00,-1.471123,53.478091,69,1,4,2,2,70,3,1,1,2
2020-04-29 11:00:00+00,-1.474254,53.387511,24,1,4,2,2,70,3,1,1,1
2020-04-29 12:00:00+00,-1.468035,53.384236,52,2,4,2,2,70,3,1,2,1
2020-04-29 12:00:00+00,-1.468489,53.384171,39,2,3,2,2,70,3,1,2,1
2020-04-29 12:00:00+00,-1.470151,53.375747,21,1,4,2,2,70,3,2,2,1
2020-04-29 13:00:00+00,-1.466428,53.453683,37,1,2,2,2,70,3,1,2,1
2020-04-29 14:00:00+00,-1.471233,53.375576,17,1,1,2,2,70,3,1,2,1
2020-04-29 15:00:00+00,-1.467952,53.377151,25,1,5,2,2,70,3,1,2,1
2020-04-29 15:00:00+00,-1.47392,53.377664,25,1,1,2,2,70,3,1,2,1
2020-04-29 16:00:00+00,-1.467161,53.456247,18,1,5,2,2,70,3,1,2,1
2020-04-29 16:00:00+00,-1.472936,53.431833,52,1,4,2,2,70,3,1,1,1
2020-04-29 17:00:00+00,-1.474838,53.386108,28,2,1,2,2,70,3,1,2,1
2020-04-29 17:00:00+00,-1.469985,53.377543,30,2,1,2,2,70,3,1,1,2
2020-04-29 10:00:00+00,-1.475086,53.38363,38,2,2,3,2,70,3,1,1,1
2020-04-29 12:00:00+00,-1.46613,53.386206,23,1,3,3,2,70,3,1,2,2
2020-04-29 13:00:00+00,-1.471945,53.378678,43,2,3,3,2,70,3,2,2,1
2020-04-29 16:00:00+00,-1.469759,53.384282,25,1,5,3,2,70,3,1,2,1
2020-04-29 00:00:00+00,-1.39799,53.324542,65,2,5,1,2,71,3,1,2,1
2020-04-29 00:00:00+00,-1.346668,53.456063,27,1,1,1,2,71,3,1,2,1
2020-04-29 00:00:00+00,-1.157892,53.322297,60,2,1,1,2,71,3,1,2,1
2020-04-29 00:00:00+00,-1.357782,53.306051,74,2,2,1,2,71,3,1,2,1
2020-04-29 01:00:00+00,-1.543646,53.437945,70,1,1,1,2,71,3,2,1,1
2020-04-29 01:00:00+00,-1.229694,53.443067,50,2,4,1,2,71,3,1,1,2
2020-04-29 02:00:00+00,-1.49769,53.318589,27,2,4,1,2,71,3,1,1,1
2020-04-29 03:00:00+00,-1.251933,53.426161,17,1,2,1,2,71,3,1,2,1
2020-04-29 03:00:00+00,-1.303869,53.393011,80,2,1,1,2,71,3,1,2,1
2020-04-29 03:00:00+00,-1.362097,53.356599,68,1,1,1,2,71,3,1,2,1
2020-04-29 03:00:00+00,-1.41118,53.420826,36,2,4,1,2,71,3,1,2,1
2020-04-29 04:00:00+00,-1.180339,53.342008,21,1,2,1,2,71,3,1,1,1
2020-04-29 05:00:00+00,-1.138715,53.31038,26,1,2,1,2,71,3,1,1,1
