PickUpTime,DropOffTime,passangers,trip distance,pickup long,pickup lat,dropoff long,dropoff lat,fare amount,trip amount,total amount
4/28/2020 9:19,4/28/2020 9:24,1,3.2,-1.461802,53.391626,-1.503052,53.385967,9.6,0.96,11.09
4/28/2020 9:21,4/28/2020 9:23,1,0.8,-1.442347,53.378339,-1.461436,53.378954,2.4,0.24,2.77
4/28/2020 9:24,4/28/2020 9:30,1,3.2,-1.453734,53.369639,-1.508266,53.378763,16,0,16.8
4/28/2020 9:27,4/28/2020 9:30,1,1.6,-1.503653,53.376994,-1.480646,53.387693,6.4,0.64,7.39
4/28/2020 9:30,4/28/2020 9:39,1,4.8,-1.479429,53.380113,-1.514405,53.37829,33.6,3.36,38.81
4/28/2020 9:33,4/28/2020 9:46,2,7.2,-1.493774,53.38174,-1.511631,53.383573,28.8,2.88,33.26
4/28/2020 9:36,4/28/2020 9:40,2,2.4,-1.494154,53.387052,-1.450477,53.371266,14.4,0,15.12
4/28/2020 9:39,4/28/2020 9:42,2,1.6,-1.453243,53.370961,-1.498412,53.386603,6.4,0,6.72
4/28/2020 9:42,4/28/2020 9:45,2,1.6,-1.486117,53.389829,-1.515456,53.381597,8,0,8.4
4/28/2020 9:45,4/28/2020 9:46,2,0.8,-1.513564,53.373026,-1.511986,53.384908,5.6,0.56,6.47
4/28/2020 9:47,4/28/2020 9:55,2,4,-1.504775,53.385666,-1.463063,53.377422,28,2.8,32.34
4/28/2020 9:50,4/28/2020 9:59,3,4.8,-1.4543,53.372405,-1.507591,53.373403,24,2.4,27.72
4/28/2020 9:53,4/28/2020 9:55,3,0.8,-1.437186,53.373948,-1.501256,53.369545,2.4,0,2.52
4/28/2020 9:56,4/28/2020 10:05,1,4.8,-1.45071,53.368793,-1.492778,53.369758,33.6,3.36,38.81
4/28/2020 9:59,4/28/2020 10:09,2,5.6,-1.488194,53.391754,-1.454033,53.382128,16.8,1.68,19.4
4/28/2020 10:02,4/28/2020 10:09,3,4,-1.46884,53.367638,-1.503778,53.373852,20,0,21
4/28/2020 10:05,4/28/2020 10:16,3,6.4,-1.491003,53.377557,-1.460921,53.369319,32,3.2,36.96
4/28/2020 10:08,4/28/2020 10:10,2,1.6,-1.506276,53.383813,-1.506355,53.390007,6.4,0,6.72
4/28/2020 10:10,4/28/2020 10:16,1,3.2,-1.458453,53.382842,-1.509367,53.36935,12.8,0,13.44
4/28/2020 10:13,4/28/2020 10:15,1,0.8,-1.458848,53.375721,-1.446881,53.381206,5.6,0,5.88
4/28/2020 10:16,4/28/2020 10:26,3,5.6,-1.467963,53.384699,-1.459291,53.377305,22.4,0,23.52
4/28/2020 10:19,4/28/2020 10:26,1,4,-1.468225,53.375823,-1.463826,53.388123,20,2,23.1
4/28/2020 10:22,4/28/2020 10:29,3,4,-1.478545,53.379155,-1.513443,53.390437,24,0,25.2
4/28/2020 10:25,4/28/2020 10:35,1,5.6,-1.4834,53.387105,-1.440832,53.388201,39.2,3.92,45.28
4/28/2020 10:28,4/28/2020 10:31,1,1.6,-1.494995,53.38979,-1.499385,53.386885,4.8,0,5.04
4/28/2020 10:31,4/28/2020 10:38,3,4,-1.46623,53.382451,-1.504306,53.380956,20,0,21
4/28/2020 10:33,4/28/2020 10:41,2,4,-1.452232,53.377863,-1.46022,53.378796,24,2.4,27.72
4/28/2020 10:36,4/28/2020 10:38,3,0.8,-1.445042,53.376485,-1.495159,53.367634,4.8,0.48,5.54
4/28/2020 10:39,4/28/2020 10:49,3,5.6,-1.450886,53.389201,-1.452478,53.379125,33.6,0,35.28
4/28/2020 10:42,4/28/2020 10:45,3,1.6,-1.483105,53.378912,-1.457744,53.378948,6.4,0,6.72
4/28/2020 10:45,4/28/2020 10:54,3,4.8,-1.511928,53.387953,-1.450065,53.373256,14.4,0,15.12
4/28/2020 10:48,4/28/2020 10:55,2,4,-1.491381,53.37365,-1.446132,53.372955,24,0,25.2
4/28/2020 10:51,4/28/2020 11:02,3,6.4,-1.500091,53.383455,-1.475811,53.373195,32,3.2,36.96
4/28/2020 10:54,4/28/2020 11:07,3,7.2,-1.514696,53.367947,-1.466022,53.392085,28.8,2.88,33.26
4/28/2020 10:57,4/28/2020 11:08,2,6.4,-1.464242,53.370986,-1.454441,53.376749,38.4,3.84,44.35
4/28/2020 10:59,4/28/2020 11:04,2,2.4,-1.504729,53.368366,-1.440181,53.376532,12,1.2,13.86
4/28/2020 11:02,4/28/2020 11:15,2,7.2,-1.50027,53.378914,-1.476164,53.372453,28.8,0,30.24
4/28/2020 11:05,4/28/2020 11:12,1,4,-1.445342,53.387651,-1.505499,53.380614,24,2.4,27.72
4/28/2020 11:08,4/28/2020 11:11,3,1.6,-1.447135,53.378554,-1.470102,53.386231,8,0.8,9.24
4/28/2020 11:11,4/28/2020 11:17,3,3.2,-1.5085,53.370171,-1.47891,53.371777,22.4,2.24,25.87
4/28/2020 11:14,4/28/2020 11:18,2,2.4,-1.492826,53.369164,-1.499718,53.374762,14.4,0,15.12
4/28/2020 11:17,4/28/2020 11:25,3,4.8,-1.444961,53.385961,-1.474025,53.389935,28.8,2.88,33.26
4/28/2020 11:20,4/28/2020 11:25,2,3.2,-1.485079,53.368991,-1.459044,53.37361,12.8,0,13.44
4/28/2020 11:22,4/28/2020 11:35,3,7.2,-1.449194,53.373124,-1.466398,53.388524,43.2,4.32,49.9
4/28/2020 11:25,4/28/2020 11:33,2,4,-1.488954,53.376579,-1.474022,53.385716,28,2.8,32.34
4/28/2020 11:28,4/28/2020 11:33,2,2.4,-1.477752,53.367939,-1.498876,53.381393,12,0,12.6
4/28/2020 11:31,4/28/2020 11:44,1,7.2,-1.456289,53.387336,-1.497051,53.391507,43.2,0,45.36
4/28/2020 11:34,4/28/2020 11:40,1,3.2,-1.467293,53.373169,-1.471161,53.387907,12.8,1.28,14.78
4/28/2020 11:37,4/28/2020 11:45,2,4.8,-1.479675,53.369927,-1.47965,53.373385,14.4,0,15.12
4/28/2020 11:40,4/28/2020 11:47,1,4,-1.468916,53.374247,-1.45086,53.383638,24,2.4,27.72
4/28/2020 11:43,4/28/2020 11:48,3,3.2,-1.489411,53.371025,-1.463051,53.369706,9.6,0.96,11.09
4/28/2020 11:45,4/28/2020 11:50,3,2.4,-1.456589,53.372374,-1.500127,53.370924,7.2,0,7.56
4/28/2020 11:48,4/28/2020 11:58,1,5.6,-1.488678,53.388646,-1.456452,53.371075,33.6,0,35.28
4/28/2020 11:51,4/28/2020 11:54,3,1.6,-1.456433,53.377429,-1.481986,53.383292,6.4,0,6.72
4/28/2020 11:54,4/28/2020 12:07,1,7.2,-1.47303,53.376958,-1.473215,53.384973,50.4,0,52.92
4/28/2020 11:57,4/28/2020 12:06,1,4.8,-1.442796,53.375091,-1.459262,53.381462,14.4,0,15.12
4/28/2020 12:00,4/28/2020 12:04,3,2.4,-1.485412,53.390321,-1.468747,53.379098,7.2,0,7.56
4/28/2020 12:03,4/28/2020 12:09,2,3.2,-1.436267,53.382385,-1.495603,53.375106,9.6,0,10.08
4/28/2020 12:06,4/28/2020 12:17,3,6.4,-1.450743,53.383019,-1.488308,53.376944,32,0,33.6
4/28/2020 12:09,4/28/2020 12:21,2,7.2,-1.49369,53.389182,-1.437552,53.386457,28.8,0,30.24
4/28/2020 12:11,4/28/2020 12:14,1,1.6,-1.489041,53.382921,-1.485663,53.371118,4.8,0.48,5.54
4/28/2020 12:14,4/28/2020 12:26,3,6.4,-1.435298,53.378567,-1.513479,53.372127,44.8,4.48,51.74
4/28/2020 12:17,4/28/2020 12:21,1,2.4,-1.463257,53.379613,-1.501686,53.388853,16.8,1.68,19.4
4/28/2020 12:20,4/28/2020 12:21,2,0.8,-1.479113,53.377215,-1.510045,53.378108,2.4,0.24,2.77
4/28/2020 12:23,4/28/2020 12:32,1,4.8,-1.498369,53.374761,-1.500663,53.375795,33.6,0,35.28
4/28/2020 12:26,4/28/2020 12:27,1,0.8,-1.469697,53.370224,-1.475326,53.375995,4.8,0,5.04
4/28/2020 12:29,4/28/2020 12:37,3,4.8,-1.488498,53.384561,-1.514808,53.372968,24,0,25.2
4/28/2020 12:32,4/28/2020 12:37,2,3.2,-1.459773,53.390619,-1.501646,53.389324,12.8,0,13.44
4/28/2020 12:34,4/28/2020 12:42,3,4,-1.505463,53.381519,-1.492124,53.37849,16,1.6,18.48
4/28/2020 12:37,4/28/2020 12:43,3,3.2,-1.474667,53.375007,-1.507997,53.380424,12.8,0,13.44
4/28/2020 12:40,4/28/2020 12:43,1,1.6,-1.46174,53.383389,-1.439926,53.367922,4.8,0.48,5.54
4/28/2020 12:43,4/28/2020 12:53,1,5.6,-1.493055,53.379952,-1.493152,53.371261,39.2,0,41.16
4/28/2020 12:46,4/28/2020 12:52,2,3.2,-1.446041,53.374624,-1.501189,53.387786,12.8,0,13.44
4/28/2020 12:49,4/28/2020 13:02,3,7.2,-1.450558,53.384007,-1.442649,53.384059,28.8,0,30.24
4/28/2020 12:52,4/28/2020 12:59,2,4,-1.453091,53.377665,-1.437366,53.381396,28,0,29.4
4/28/2020 12:55,4/28/2020 13:02,3,4,-1.448646,53.3834,-1.489575,53.368649,16,1.6,18.48
4/28/2020 12:57,4/28/2020 12:59,3,0.8,-1.467494,53.376858,-1.470055,53.378122,5.6,0,5.88
4/28/2020 13:00,4/28/2020 13:03,1,1.6,-1.514099,53.390364,-1.451981,53.374293,9.6,0,10.08
4/28/2020 13:03,4/28/2020 13:12,2,4.8,-1.512521,53.37618,-1.439571,53.377939,24,2.4,27.72
4/28/2020 13:06,4/28/2020 13:10,2,2.4,-1.443615,53.37485,-1.470261,53.379414,7.2,0.72,8.32
4/28/2020 13:09,4/28/2020 13:10,2,0.8,-1.46569,53.372589,-1.476189,53.375074,5.6,0,5.88
4/28/2020 13:12,4/28/2020 13:21,1,4.8,-1.509166,53.392219,-1.470412,53.37749,19.2,0,20.16
4/28/2020 13:15,4/28/2020 13:16,1,0.8,-1.481281,53.386321,-1.498363,53.385443,4,0,4.2
4/28/2020 13:18,4/28/2020 13:21,1,1.6,-1.474439,53.38562,-1.498537,53.388564,8,0.8,9.24
4/28/2020 13:21,4/28/2020 13:29,1,4.8,-1.499247,53.37443,-1.489939,53.38594,33.6,3.36,38.81
4/28/2020 13:23,4/28/2020 13:28,3,2.4,-1.441582,53.378834,-1.459965,53.378108,12,1.2,13.86
4/28/2020 13:26,4/28/2020 13:29,1,1.6,-1.473812,53.376796,-1.501469,53.373642,8,0.8,9.24
4/28/2020 13:29,4/28/2020 13:38,2,4.8,-1.474745,53.387426,-1.436015,53.377075,33.6,3.36,38.81
4/28/2020 13:32,4/28/2020 13:44,3,6.4,-1.480943,53.373925,-1.451452,53.382937,38.4,3.84,44.35
4/28/2020 13:35,4/28/2020 13:36,3,0.8,-1.436363,53.377082,-1.437044,53.375518,4,0.4,4.62
4/28/2020 13:38,4/28/2020 13:39,2,0.8,-1.481732,53.371122,-1.495906,53.384441,3.2,0,3.36
4/28/2020 13:41,4/28/2020 13:46,2,3.2,-1.508431,53.376836,-1.48652,53.391026,22.4,2.24,25.87
4/28/2020 13:44,4/28/2020 13:51,1,4,-1.494598,53.389379,-1.46765,53.368177,20,0,21
4/28/2020 13:46,4/28/2020 13:52,2,3.2,-1.486748,53.381939,-1.465814,53.392302,19.2,0,20.16
4/28/2020 13:49,4/28/2020 14:02,3,7.2,-1.462101,53.390806,-1.446719,53.383731,50.4,5.04,58.21
4/28/2020 13:52,4/28/2020 13:54,3,0.8,-1.466895,53.373236,-1.497856,53.379054,4.8,0.48,5.54
4/28/2020 13:55,4/28/2020 14:08,2,7.2,-1.489728,53.379599,-1.485761,53.383222,28.8,0,30.24
4/28/2020 13:58,4/28/2020 14:08,2,5.6,-1.500621,53.386963,-1.475035,53.385376,22.4,2.24,25.87
4/28/2020 14:01,4/28/2020 14:02,3,0.8,-1.45633,53.372428,-1.448201,53.380673,4,0,4.2
4/28/2020 14:04,4/28/2020 14:12,1,4.8,-1.484019,53.368934,-1.446535,53.381928,28.8,0,30.24
4/28/2020 14:07,4/28/2020 14:17,3,5.6,-1.477219,53.391445,-1.482478,53.388853,22.4,0,23.52
4/28/2020 14:09,4/28/2020 14:21,2,6.4,-1.501147,53.382533,-1.445616,53.371234,25.6,0,26.88
4/28/2020 14:12,4/28/2020 14:25,1,7.2,-1.457698,53.37944,-1.477301,53.38282,43.2,0,45.36
4/28/2020 14:15,4/28/2020 14:17,2,0.8,-1.481492,53.371523,-1.448782,53.387743,5.6,0,5.88
4/28/2020 14:18,4/28/2020 14:22,2,2.4,-1.462184,53.388941,-1.473686,53.392055,7.2,0,7.56
4/28/2020 14:21,4/28/2020 14:25,1,2.4,-1.474066,53.370574,-1.5104,53.380374,12,0,12.6
4/28/2020 14:24,4/28/2020 14:34,2,5.6,-1.481367,53.377887,-1.471934,53.369877,22.4,2.24,25.87
4/28/2020 14:27,4/28/2020 14:37,3,5.6,-1.46736,53.386039,-1.494561,53.38788,16.8,0,17.64
4/28/2020 14:30,4/28/2020 14:33,1,1.6,-1.500782,53.386345,-1.498076,53.368746,11.2,1.12,12.94
4/28/2020 14:33,4/28/2020 14:45,1,7.2,-1.480024,53.369709,-1.466123,53.385891,28.8,0,30.24
4/28/2020 14:35,4/28/2020 14:38,3,1.6,-1.481573,53.385283,-1.456014,53.385065,9.6,0,10.08
4/28/2020 14:38,4/28/2020 14:41,3,1.6,-1.498683,53.386121,-1.505654,53.368159,8,0.8,9.24
4/28/2020 14:41,4/28/2020 14:44,1,1.6,-1.51499,53.390702,-1.51499,53.372264,6.4,0.64,7.39
4/28/2020 14:44,4/28/2020 14:47,2,1.6,-1.467002,53.392233,-1.467766,53.387506,8,0.8,9.24
4/28/2020 14:47,4/28/2020 14:57,1,5.6,-1.479656,53.381127,-1.480108,53.376574,28,2.8,32.34
4/28/2020 14:50,4/28/2020 14:51,2,0.8,-1.459844,53.37528,-1.452366,53.369412,5.6,0.56,6.47
4/28/2020 14:53,4/28/2020 14:57,2,2.4,-1.462316,53.381275,-1.44953,53.391561,14.4,0,15.12
4/28/2020 14:56,4/28/2020 15:01,3,3.2,-1.510719,53.389745,-1.511109,53.386041,19.2,1.92,22.18
4/28/2020 14:58,4/28/2020 15:04,1,3.2,-1.464299,53.385889,-1.509872,53.388097,22.4,0,23.52
4/28/2020 15:01,4/28/2020 15:13,2,6.4,-1.451519,53.375488,-1.435635,53.392235,19.2,0,20.16
4/28/2020 15:04,4/28/2020 15:06,2,0.8,-1.501291,53.380938,-1.47369,53.374188,4.8,0.48,5.54
4/28/2020 15:07,4/28/2020 15:14,2,4,-1.448712,53.382291,-1.50897,53.384478,28,2.8,32.34
4/28/2020 15:10,4/28/2020 15:19,2,4.8,-1.463391,53.383566,-1.515285,53.375169,33.6,3.36,38.81
4/28/2020 15:13,4/28/2020 15:14,3,0.8,-1.470532,53.379463,-1.47938,53.383963,4,0,4.2
4/28/2020 15:16,4/28/2020 15:17,2,0.8,-1.475553,53.392351,-1.465577,53.379187,4,0,4.2
4/28/2020 15:19,4/28/2020 15:29,3,5.6,-1.446157,53.378183,-1.474211,53.377228,16.8,0,17.64
4/28/2020 15:21,4/28/2020 15:26,2,2.4,-1.510577,53.381316,-1.495077,53.382673,9.6,0,10.08
4/28/2020 15:24,4/28/2020 15:37,1,7.2,-1.494654,53.376625,-1.467883,53.369003,43.2,4.32,49.9
4/28/2020 15:27,4/28/2020 15:29,3,0.8,-1.460203,53.378269,-1.505928,53.382919,2.4,0.24,2.77
4/28/2020 15:30,4/28/2020 15:43,1,7.2,-1.458541,53.370746,-1.451287,53.372728,21.6,0,22.68
4/28/2020 15:33,4/28/2020 15:40,3,4,-1.49938,53.380648,-1.472335,53.392046,20,2,23.1
4/28/2020 15:36,4/28/2020 15:40,3,2.4,-1.499345,53.38276,-1.439193,53.373473,12,1.2,13.86
4/28/2020 15:39,4/28/2020 15:42,1,1.6,-1.455863,53.390665,-1.453633,53.387888,11.2,1.12,12.94
4/28/2020 15:42,4/28/2020 15:45,2,1.6,-1.438673,53.392042,-1.492964,53.375401,6.4,0,6.72
4/28/2020 15:45,4/28/2020 15:56,3,6.4,-1.485931,53.378083,-1.461391,53.384359,38.4,3.84,44.35
4/28/2020 15:47,4/28/2020 15:56,1,4.8,-1.461369,53.379388,-1.485981,53.387679,14.4,0,15.12
4/28/2020 15:50,4/28/2020 16:00,1,5.6,-1.449149,53.383942,-1.453608,53.389139,39.2,3.92,45.28
4/28/2020 15:53,4/28/2020 16:03,3,5.6,-1.50275,53.377901,-1.492769,53.388388,33.6,3.36,38.81
4/28/2020 15:56,4/28/2020 15:59,2,1.6,-1.500979,53.367738,-1.49055,53.382495,6.4,0.64,7.39
4/28/2020 15:59,4/28/2020 16:10,2,6.4,-1.478054,53.387017,-1.515523,53.384014,38.4,0,40.32
4/28/2020 16:02,4/28/2020 16:12,3,5.6,-1.515639,53.37756,-1.493309,53.389851,16.8,1.68,19.4
4/28/2020 16:05,4/28/2020 16:18,1,7.2,-1.471839,53.385447,-1.501518,53.386614,28.8,0,30.24
4/28/2020 16:08,4/28/2020 16:13,3,3.2,-1.499395,53.378281,-1.457159,53.380501,22.4,0,23.52
4/28/2020 16:10,4/28/2020 16:13,2,1.6,-1.507813,53.376682,-1.516213,53.380953,8,0.8,9.24
4/28/2020 16:13,4/28/2020 16:22,3,4.8,-1.43945,53.373935,-1.459088,53.367677,33.6,0,35.28
4/28/2020 16:16,4/28/2020 16:19,3,1.6,-1.456226,53.389889,-1.438704,53.371896,8,0.8,9.24
4/28/2020 16:19,4/28/2020 16:29,1,5.6,-1.492907,53.391631,-1.478439,53.390664,22.4,0,23.52
4/28/2020 16:22,4/28/2020 16:26,1,2.4,-1.482896,53.390707,-1.512102,53.381976,7.2,0,7.56
4/28/2020 16:25,4/28/2020 16:33,3,4.8,-1.508382,53.388684,-1.503228,53.371708,24,2.4,27.72
4/28/2020 16:28,4/28/2020 16:35,2,4,-1.464947,53.376053,-1.48045,53.388481,20,2,23.1
4/28/2020 16:31,4/28/2020 16:41,1,5.6,-1.459068,53.37223,-1.513862,53.380779,39.2,0,41.16
4/28/2020 16:33,4/28/2020 16:41,2,4,-1.472194,53.371439,-1.47324,53.384106,12,1.2,13.86
4/28/2020 16:36,4/28/2020 16:49,2,7.2,-1.443462,53.369722,-1.489808,53.377046,36,3.6,41.58
4/28/2020 16:39,4/28/2020 16:42,1,1.6,-1.510889,53.386637,-1.489179,53.387475,11.2,1.12,12.94
4/28/2020 16:42,4/28/2020 16:55,2,7.2,-1.460572,53.375595,-1.515679,53.378512,28.8,2.88,33.26
4/28/2020 16:45,4/28/2020 16:57,1,6.4,-1.43855,53.380766,-1.465312,53.380931,32,3.2,36.96
4/28/2020 16:48,4/28/2020 16:57,2,4.8,-1.486175,53.367915,-1.4899,53.384825,19.2,1.92,22.18
4/28/2020 16:51,4/28/2020 16:52,2,0.8,-1.515372,53.378889,-1.456442,53.376381,3.2,0.32,3.7
4/28/2020 16:54,4/28/2020 16:55,3,0.8,-1.452007,53.387735,-1.443621,53.374067,5.6,0,5.88
4/28/2020 16:57,4/28/2020 16:58,1,0.8,-1.478477,53.384006,-1.47876,53.39165,4.8,0,5.04
4/28/2020 16:59,4/28/2020 17:02,2,1.6,-1.507612,53.386211,-1.439392,53.38345,9.6,0.96,11.09
4/28/2020 17:02,4/28/2020 17:15,1,7.2,-1.491606,53.387309,-1.478798,53.374839,43.2,0,45.36
4/28/2020 17:05,4/28/2020 17:09,2,2.4,-1.509745,53.372826,-1.446762,53.378028,16.8,1.68,19.4
4/28/2020 17:08,4/28/2020 17:17,3,4.8,-1.483578,53.388674,-1.464065,53.379732,19.2,0,20.16
4/28/2020 17:11,4/28/2020 17:20,2,4.8,-1.46094,53.369395,-1.487175,53.369516,14.4,0,15.12
4/28/2020 17:14,4/28/2020 17:21,3,4,-1.46367,53.380212,-1.489783,53.392092,28,2.8,32.34
4/28/2020 17:17,4/28/2020 17:27,3,5.6,-1.474932,53.369458,-1.442707,53.368279,28,0,29.4
4/28/2020 17:20,4/28/2020 17:25,2,3.2,-1.474091,53.386231,-1.482159,53.384856,19.2,1.92,22.18
4/28/2020 17:22,4/28/2020 17:30,2,4,-1.440394,53.369683,-1.464017,53.373662,24,0,25.2
4/28/2020 17:25,4/28/2020 17:33,1,4,-1.494264,53.368385,-1.473594,53.372001,20,2,23.1
4/28/2020 17:28,4/28/2020 17:31,2,1.6,-1.486886,53.379389,-1.504352,53.370824,11.2,0,11.76
4/28/2020 17:31,4/28/2020 17:35,2,2.4,-1.483014,53.384934,-1.474943,53.376362,9.6,0,10.08
4/28/2020 17:34,4/28/2020 17:43,2,4.8,-1.514727,53.392327,-1.509992,53.387777,19.2,1.92,22.18
4/28/2020 17:37,4/28/2020 17:47,1,5.6,-1.46304,53.387126,-1.439596,53.373107,33.6,3.36,38.81
4/28/2020 17:40,4/28/2020 17:44,3,2.4,-1.506165,53.372238,-1.484965,53.38862,7.2,0.72,8.32
4/28/2020 17:43,4/28/2020 17:51,1,4.8,-1.490414,53.37451,-1.468843,53.379992,28.8,2.88,33.26
4/28/2020 17:45,4/28/2020 17:51,1,3.2,-1.437803,53.383535,-1.505974,53.378909,19.2,0,20.16
4/28/2020 17:48,4/28/2020 17:58,2,5.6,-1.455274,53.368156,-1.453826,53.371178,39.2,3.92,45.28
4/28/2020 17:51,4/28/2020 18:04,3,7.2,-1.436795,53.381394,-1.492598,53.376698,36,3.6,41.58
4/28/2020 17:54,4/28/2020 18:01,3,4,-1.509735,53.377483,-1.446907,53.390455,28,0,29.4
4/28/2020 17:57,4/28/2020 18:10,1,7.2,-1.444157,53.376013,-1.49124,53.387531,28.8,0,30.24
4/28/2020 18:00,4/28/2020 18:10,2,5.6,-1.49213,53.370133,-1.507072,53.378589,33.6,3.36,38.81
4/28/2020 18:03,4/28/2020 18:07,3,2.4,-1.507756,53.377018,-1.437331,53.375322,16.8,1.68,19.4
4/28/2020 18:06,4/28/2020 18:16,1,5.6,-1.457816,53.392123,-1.445909,53.377573,39.2,3.92,45.28
4/28/2020 18:09,4/28/2020 18:20,2,6.4,-1.493028,53.376409,-1.506323,53.386772,38.4,3.84,44.35
4/28/2020 18:11,4/28/2020 18:16,3,2.4,-1.476655,53.388189,-1.463049,53.381814,9.6,0.96,11.09
4/28/2020 18:14,4/28/2020 18:26,2,6.4,-1.491296,53.376376,-1.485882,53.370915,25.6,0,26.88
4/28/2020 18:17,4/28/2020 18:27,1,5.6,-1.461091,53.376849,-1.503208,53.380139,16.8,0,17.64
4/28/2020 18:20,4/28/2020 18:23,1,1.6,-1.449584,53.36939,-1.510445,53.380206,6.4,0,6.72
4/28/2020 18:23,4/28/2020 18:32,2,4.8,-1.506052,53.37859,-1.451186,53.372042,14.4,0,15.12
4/28/2020 18:26,4/28/2020 18:39,2,7.2,-1.450221,53.385142,-1.454735,53.374607,36,0,37.8
4/28/2020 18:29,4/28/2020 18:37,1,4.8,-1.44222,53.388642,-1.486188,53.381649,19.2,1.92,22.18
4/28/2020 18:32,4/28/2020 18:42,1,5.6,-1.467548,53.369421,-1.487068,53.374973,33.6,0,35.28
4/28/2020 18:34,4/28/2020 18:45,1,5.6,-1.515519,53.386173,-1.454852,53.385596,33.6,0,35.28
4/28/2020 18:37,4/28/2020 18:49,2,6.4,-1.452548,53.386242,-1.451746,53.372206,38.4,0,40.32
4/28/2020 18:40,4/28/2020 18:52,2,6.4,-1.474503,53.376581,-1.458805,53.376116,32,3.2,36.96
4/28/2020 18:43,4/28/2020 18:46,1,1.6,-1.488744,53.385615,-1.493639,53.370403,9.6,0.96,11.09
4/28/2020 18:46,4/28/2020 18:59,3,7.2,-1.513877,53.387724,-1.483374,53.388921,43.2,4.32,49.9
4/28/2020 18:49,4/28/2020 18:53,3,2.4,-1.452231,53.387443,-1.479595,53.376732,9.6,0.96,11.09
4/28/2020 18:52,4/28/2020 19:02,1,5.6,-1.464881,53.37078,-1.492142,53.369335,39.2,0,41.16
4/28/2020 18:55,4/28/2020 19:05,2,5.6,-1.437532,53.384981,-1.45308,53.38997,33.6,3.36,38.81
4/28/2020 18:57,4/28/2020 19:05,1,4,-1.435109,53.38414,-1.434616,53.379325,24,2.4,27.72
4/28/2020 19:00,4/28/2020 19:12,3,6.4,-1.491449,53.377168,-1.497317,53.378407,25.6,2.56,29.57
4/28/2020 19:03,4/28/2020 19:15,3,6.4,-1.438383,53.373793,-1.490311,53.370166,32,0,33.6
4/28/2020 19:06,4/28/2020 19:13,3,4,-1.484127,53.383199,-1.446624,53.38209,20,2,23.1
4/28/2020 19:09,4/28/2020 19:15,1,3.2,-1.459157,53.37,-1.440202,53.372689,12.8,0,13.44
4/28/2020 19:12,4/28/2020 19:15,3,1.6,-1.493404,53.383595,-1.495289,53.385703,9.6,0,10.08
4/28/2020 19:15,4/28/2020 19:22,1,4,-1.506811,53.371121,-1.478973,53.380291,20,2,23.1
4/28/2020 19:18,4/28/2020 19:26,2,4.8,-1.43686,53.375832,-1.457696,53.382811,14.4,0,15.12
4/28/2020 19:21,4/28/2020 19:29,1,4.8,-1.47207,53.376977,-1.486296,53.390291,28.8,0,30.24
4/28/2020 19:23,4/28/2020 19:31,3,4,-1.44009,53.370222,-1.472328,53.388356,20,0,21
4/28/2020 19:26,4/28/2020 19:33,1,4,-1.449352,53.390854,-1.436543,53.388636,28,0,29.4
4/28/2020 19:29,4/28/2020 19:39,1,5.6,-1.463925,53.377171,-1.496089,53.380042,33.6,0,35.28
4/28/2020 19:32,4/28/2020 19:36,3,2.4,-1.51527,53.390179,-1.440892,53.376083,9.6,0.96,11.09
4/28/2020 19:35,4/28/2020 19:39,3,2.4,-1.508351,53.379792,-1.495663,53.389199,9.6,0,10.08
4/28/2020 19:38,4/28/2020 19:49,2,6.4,-1.479213,53.378567,-1.451395,53.380498,32,3.2,36.96
4/28/2020 19:41,4/28/2020 19:48,3,4,-1.455245,53.385534,-1.471876,53.37255,24,0,25.2
4/28/2020 19:44,4/28/2020 19:54,1,5.6,-1.503202,53.384173,-1.465515,53.368969,16.8,0,17.64
4/28/2020 19:46,4/28/2020 19:52,2,3.2,-1.460458,53.390601,-1.499595,53.383311,9.6,0.96,11.09
4/28/2020 19:49,4/28/2020 19:58,3,4.8,-1.447656,53.376979,-1.442105,53.384668,14.4,0,15.12
4/28/2020 19:52,4/28/2020 20:01,1,4.8,-1.493996,53.376437,-1.49708,53.372067,24,0,25.2
4/28/2020 19:55,4/28/2020 20:05,2,5.6,-1.49403,53.387856,-1.469947,53.370868,16.8,0,17.64
4/28/2020 19:58,4/28/2020 20:09,3,6.4,-1.508691,53.367762,-1.47195,53.385414,44.8,4.48,51.74
4/28/2020 20:01,4/28/2020 20:12,1,6.4,-1.509444,53.36892,-1.473317,53.389857,44.8,4.48,51.74
4/28/2020 20:04,4/28/2020 20:11,1,4,-1.456361,53.383439,-1.510912,53.386145,16,1.6,18.48
4/28/2020 20:07,4/28/2020 20:08,3,0.8,-1.465683,53.374676,-1.448831,53.381691,2.4,0,2.52
4/28/2020 20:09,4/28/2020 20:22,2,7.2,-1.466704,53.384491,-1.447357,53.38291,21.6,2.16,24.95
4/28/2020 20:12,4/28/2020 20:25,2,7.2,-1.51146,53.391508,-1.462217,53.371415,28.8,2.88,33.26
4/28/2020 20:15,4/28/2020 20:24,1,4.8,-1.454741,53.375666,-1.473317,53.387912,28.8,2.88,33.26
4/28/2020 20:18,4/28/2020 20:20,1,0.8,-1.476229,53.375799,-1.511461,53.380376,4,0.4,4.62
4/28/2020 20:21,4/28/2020 20:25,1,2.4,-1.471295,53.368393,-1.458898,53.387807,7.2,0.72,8.32
